year,grant,sub,num,id,subject,title,author,school,money,duration
2002,重大研究计划,A01,1,90203004,A050306,QCD相变理论与相对论重离子碰撞物理,庄鹏飞,清华大学,70,2003-01至2005-12
2002,重大研究计划,A01,2,90204015,A01,分布式密码研究,祝跃飞,中国人民解放军战略支援部队信息工程大学,25,2003-01至2005-12
2002,重大研究计划,A01,3,90201008,B05,掺杂近化学配比铌酸锂晶体极化反转和工程畴研究,祝世宁,南京大学,24,2003-01至2005-12
2002,重大研究计划,A01,4,90204005,F0208,Internet域间路由策略关键技术研究,朱培栋,中国人民解放军国防科技大学,25,2003-01至2005-12
2002,重大研究计划,A01,5,90207012,F040606,功能级可进化数字硬件的体系结构和设计实现方法研究,朱明程,深圳大学,32,2003-01至2005-12
2002,重大研究计划,A01,6,90208001,C0601,在水稻的分化发育进程中转录组和蛋白组变化的比较研究,朱立煌,中国科学院遗传与发育生物学研究所,120,2003-01至2005-12
2002,重大研究计划,A01,7,90206046,E0113,纳米线材料的实验纳米力学研究,朱静,清华大学,120,2003-01至2007-12
2002,重大研究计划,A01,8,90207027,A04,用于NvFeRAM的新材料、微结构及其可靠性等问题的研究,朱劲松,南京大学,28,2003-01至2005-12
2002,重大研究计划,A01,9,90210016,E060407,多流体碱雾发生器烟气脱硫的基础研究,周月桂,上海交通大学,25,2003-01至2005-12
2002,重大研究计划,A01,10,90203011,C050201,基于知识挖掘与多级优化的基因辨识方法研究,周艳红,华中科技大学,21,2003-01至2005-12
2002,重大研究计划,A01,11,90209033,H2708,补肾健脾方治疗中晚期原发性肝癌方证相关性和治疗免疫机理研究,周荣耀,上海中医药大学,23,2003-01至2005-12
2002,重大研究计划,A01,12,90210023,E0403,井喷失控油气喷流及响应域动力学研究,周开吉,西南石油大学,30,2003-01至2005-12
2002,重大研究计划,A01,13,90201027,F050603,超快量子光子管机理研究,周建英,中山大学,24,2003-01至2005-12
2002,重大研究计划,A01,14,90208019,F030205,真核生物基因识别系统的建立,郑伟谋,中国科学院北京基因组研究所,55,2003-01至2006-12
2002,重大研究计划,A01,15,90211019,D0711,西昆仑山前盆地演化反映的高原隆升和环境变迁,郑洪波,同济大学,130,2003-01至2006-12
2002,重大研究计划,A01,16,90210035,E041104,西部煤炭能源高效干法分选洁净的基础研究,赵跃民,中国矿业大学,170,2003-01至2007-12
2002,重大研究计划,A01,17,90201001,F0502,藻胆蛋白生物光电材料与光电器件的研究,赵开弘,华中科技大学,24,2003-01至2005-12
2002,重大研究计划,A01,18,90206019,E0204,有序纳米条纹图形化的掺杂镧锰氧薄膜生长、超大磁电阻,赵柏儒,中国科学院物理研究所,24,2003-01至2005-12
2002,重大研究计划,A01,19,90202016,D0705,多重胁迫下西南岩溶生态系统脆弱性和生态恢复能力研究,章程,中国地质科学院岩溶地质研究所,85,2003-01至2005-12
2002,重大研究计划,A01,20,90209051,B070102,药化-药动-药效结合研究党参脑保护效应成分群与机制,张壮,北京中医药大学,23,2003-01至2005-12
2002,重大研究计划,A01,21,90201034,F050201,全彩色有机电致发光矩阵显示器及若干基础问题研究,张志林,上海大学,120,2003-01至2005-12
2002,重大研究计划,A01,22,90202019,C030603,荒漠地表生物结皮形成机制及其在沙漠化防治中的应用,张元明,中国科学院新疆生态与地理研究所,85,2003-01至2005-12
2002,重大研究计划,A01,23,90209029,F010802,用漫射光脑功能成像技术研究针刺机理,张永红,清华大学,23,2003-01至2005-12
2002,重大研究计划,A01,24,90202012,D010105,青藏铁路的环境与生态效应,张镱锂,中国科学院地理科学与资源研究所,100,2003-01至2005-12
2002,重大研究计划,A01,25,90201011,A040203,磷酸盐光波导中电子输运过程的动力学性质研究,张晓霞,电子科技大学,24,2003-01至2005-12
2002,重大研究计划,A01,26,90209025,H2718,面口部针刺治疗和“体表-脏腑相关”神经学机制的研究,张文斌,中国人民解放军第四军医大学,22,2003-01至2005-12
