year,grant,sub,num,id,subject,title,author,school,money,duration
2003,重大研究计划,A01,1,90303013,A040201,量子相的统计和纠缠性质,邹良剑,中国科学院合肥物质科学研究院,25,2004-01至2006-12
2003,重大研究计划,A01,2,90304001,F010204,面向无线通信的一种帧间小波视频编码新方法的研究,卓力,北京工业大学,28,2004-01至2006-12
2003,重大研究计划,A01,3,90301002,E02,Si基溅射ZnO/Ga2O3膜反应自组GaN晶体膜的研究,庄惠照,山东师范大学,25,2004-01至2006-12
2003,重大研究计划,A01,4,90305011,B081002,冲压发动机萘烷系吸热性碳氢燃料的研究,朱岳麟,北京航空航天大学,37,2004-01至2006-12
2003,重大研究计划,A01,5,90307009,F040401,光敏微像素象限阵列和磁敏线阵列融合型CMOS数模混合传感器集成电路,朱大中,浙江大学,25,2004-01至2006-12
2003,重大研究计划,A01,6,90305003,E0204,四针状氧化锌晶须吸波隐身材料的吸波机理研究,周祚万,西南交通大学,62,2004-01至2009-12
2003,重大研究计划,A01,7,90305016,E0204,掺杂氮的纳米SiC吸收剂研究,周万城,西北工业大学,32,2004-01至2006-12
2003,重大研究计划,A01,8,90307008,F040201,防碰撞算法的低功耗VLSI实现方案研究,周锋,复旦大学,20,2004-01至2006-12
2003,重大研究计划,A01,9,90302001,D070105,近140年子午岭地区植被－侵蚀－土壤互动作用及机理,郑粉莉,中国科学院水利部水土保持研究所,40,2004-01至2006-12
2003,重大研究计划,A01,10,90305020,A020308,空天飞行器相关微系统的动态失效模式和机理,赵亚溥,中国科学院力学研究所,30,2004-01至2006-12
2003,重大研究计划,A01,11,90307003,F040605,电子束光刻生成三维结构的研究,张玉林,山东大学,28,2004-01至2006-12
2003,重大研究计划,A01,12,90303004,A0502,宇宙中暗物质和暗能量,张新民,中国科学院高能物理研究所,25,2004-01至2006-12
2003,重大研究计划,A01,13,90301005,B0102,基于半导体元素所组装的新型光电分子簇材料,张千峰,安徽工业大学,25,2004-01至2006-12
2003,重大研究计划,A01,14,90307002,F0203,数字信号处理器芯片的高层功耗分析方法以及低功耗设计技术的研究,张明,浙江大学,25,2004-01至2006-12
2003,重大研究计划,A01,15,90306015,F010707,纳米结自旋晶体管研究,张怀武,电子科技大学,110,2004-01至2007-12
2003,重大研究计划,A01,16,90303021,B0307,高分子链在溶液中的折叠,张广照,中国科学技术大学,25,2004-01至2006-12
2003,重大研究计划,A01,17,90307017,F040201,互连线的建模、仿真和综合,曾璇,复旦大学,200,2004-01至2007-12
2003,重大研究计划,A01,18,90305005,A020312,基于多主体协作的分布式结构健康监测技术,袁慎芳,南京航空航天大学,35,2004-01至2006-12
2003,重大研究计划,A01,19,90303023,A050103,量子纠缠的分类与检测,郁司夏,中国科学技术大学,25,2004-01至2006-12
2003,重大研究计划,A01,20,90305004,A020312,空间飞行器隐身结构的吸波机理和设计方法研究,余雄庆,南京航空航天大学,32,2004-01至2006-12
2003,重大研究计划,A01,21,90304011,F0208,网络时空行为与2008奥运会网络安全关键技术研究,余顺争,中山大学,30,2004-01至2006-12
2003,重大研究计划,A01,22,90303010,A040204,低维无序磁性系统的物理特性的蒙特卡罗研究,应和平,浙江大学,25,2004-01至2006-12
2003,重大研究计划,A01,23,90303008,A040215,玻色爱因斯坦凝聚系统中的一些强相互作用问题研究,尹澜,北京大学,25,2004-01至2006-12
2003,重大研究计划,A01,24,90301010,B0305,有机微结构的构筑及其对光电性能的调控,姚建年,中国科学院化学研究所,120,2004-01至2007-12
2003,重大研究计划,A01,25,90304015,A01,基于秘密共享的可扩缩多播密钥管理算法及协议研究,杨明,中国人民解放军理工大学,25,2004-01至2006-12
2003,重大研究计划,A01,26,90306006,E010303,二元互不相溶金属系统中二维纳米阵列图案自组装,杨国伟,中山大学,24,2004-01至2006-12
2003,重大研究计划,A01,27,90307010,F040101,快速热处理下大直径单晶硅中过渡族金属行为的研究,杨德仁,浙江大学,30,2004-01至2006-12
2003,重大研究计划,A01,28,90301008,E0309,异质结型有机晶体管,闫东航,中国科学院长春应用化学研究所,110,2004-01至2007-12
2003,重大研究计划,A01,29,90304017,F02,无损图象数据隐藏的理论与关键技术研究,宣国荣,同济大学,33,2004-01至2006-12
2003,重大研究计划,A01,30,90306004,C1002,碳纳米管表面的功能化及生物分子特异性识别研究,许海燕,中国医学科学院,24,2004-01至2006-12
2003,重大研究计划,A01,31,90306014,E020601,纳米洋葱状富勒烯/金属插嵌物的物理与化学问题研究,许并社,太原理工大学,110,2004-01至2007-12
2003,重大研究计划,A01,32,90307014,F010904,生物微传感集成化芯片系统基础研究,夏善红,中国科学院电子学研究所,200,2004-01至2007-12
2003,重大研究计划,A01,33,90303014,A0402,开放量子系统的自旋极化非平衡态电子结构计算,夏钶,中国科学院物理研究所,25,2004-01至2006-12
2003,重大研究计划,A01,34,90301007,E020401,材料尺寸效应及其相关科学问题,夏建白,中国科学院半导体研究所,130,2004-01至2007-12
2003,重大研究计划,A01,35,90306013,C05,纳米尺度生命功能体的空间和能量匹配及运动性单分子水平探测,夏安东,中国科学院化学研究所,100,2004-01至2007-12
2003,重大研究计划,A01,36,90305026,A020302,空天飞行器天线舱隐身新概念及力学行为和电磁波耦合作用研究,武哲,北京航空航天大学,180,2004-01至2007-12
2003,重大研究计划,A01,37,90304007,F020705,信息安全机制的理论研究,武传坤,中国科学院软件研究所,25,2004-01至2006-12
2003,重大研究计划,A01,38,90302011,D0704,持续高地应力作用下深埋长隧硐软弱围岩长期变形研究,伍法权,中国科学院地质与地球物理研究所,60,2004-01至2006-12
2003,重大研究计划,A01,39,90307007,F040402,射频MEMS无源元器件铜互连及其建模技术研究,吴文刚,北京大学,40,2004-01至2006-12
2003,重大研究计划,A01,40,90303012,A040203,自旋电子学的自旋去相干及自旋输运理论研究,吴明卫,中国科学技术大学,25,2004-01至2006-12
2003,重大研究计划,A01,41,90307015,F040606,集成生化分离分析芯片系统集成技术研究,温志渝,重庆大学,35,2004-01至2007-12
2003,重大研究计划,A01,42,90302007,E090104,干旱区水权转移效应及其水资源可持续利用规划应用基础,王忠静,清华大学,50,2004-01至2006-12
2003,重大研究计划,A01,43,90307013,F010803,植入式中枢神经功能重建SOC的设计与实验研究,王志功,东南大学,85,2004-01至2006-12
2003,重大研究计划,A01,44,90304009,A01,分组密码的分析与设计,王小云,山东大学,25,2004-01至2007-12
2003,重大研究计划,A01,45,90306008,F010705,新型纳米稀土永磁薄膜的制备、性能及其理论模型,王翔,北京航空航天大学,24,2004-01至2006-12
2003,重大研究计划,A01,46,90305021,A020404,碳氢燃料点火延时特性和点火促进剂的实验研究,王苏,中国科学院力学研究所,36,2004-01至2006-12
2003,重大研究计划,A01,47,90305013,A020403,脉冲爆轰发动机的数值模拟研究,王健平,北京大学,30,2004-01至2006-12
2003,重大研究计划,A01,48,90304010,F0208,基于预测的可扩展接纳控制策略研究,王建新,中南大学,33,2004-01至2006-12
