year,grant,sub,num,id,subject,title,author,school,money,duration
2017,优秀青年科学基金项目,A01,1,61722506,F050105,计算光学成像中的光学调控与信息处理,左超,南京理工大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,2,51722304,E031401,共轭二维聚合物的精确可控合成,庄小东,上海交通大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,3,61722111,F012009,太赫兹波谱与成像技术研究,朱亦鸣,上海理工大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,4,21722604,B0810,石油化工,朱文帅,江苏大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,5,61722501,F050204,新型光伏技术的研究,朱瑞,北京大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,6,11722219,A020312,结构优化设计,朱继宏,西北工业大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,7,41722209,D0704,工程地质学,朱鸿鹄,南京大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,8,21722205,B010301,有机开环反应,朱晨,苏州大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,9,31722050,C040204,动物性染色体演化,周琦,浙江大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,10,81722011,H0503,RAS调控与肾纤维化,周丽丽,南方医科大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,11,51722201,E021001,新型太阳能电池材料及器件,周欢萍,北京大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,12,51722301,E030901,有机/高分子半导体中的电荷转移与传输,周刚,复旦大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,13,11722107,A0117,计算神经科学,周栋焯,上海交通大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,14,51722803,E080402,废水生物处理与资源化,周丹丹,东北师范大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,15,61722502,F0509,量子点照明与显示材料、器件与技术,钟海政,北京理工大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,16,51722403,E041203,电化学冶金物理化学,钟澄,天津大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,17,61722214,F020201,软件服务可靠性理论与方法,郑子彬,中山大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,18,41722110,D071301,重金属复合污染及健康效应,郑娜,中国科学院东北地理与农业生态研究所,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,19,51722209,E021402,新型与高性能亚稳材料,赵智胜,燕山大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,20,31722033,C0713,细胞生物学研究中的新方法,赵玉政,华东理工大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,21,31722021,C1002,生物材料（抗肿瘤纳米药物）,赵颖,国家纳米科学中心,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,22,61722302,F030105,切换系统控制理论,赵旭东,大连理工大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,23,81722050,H2718,针刺治疗慢性疼痛的中枢调控机制研究,赵凌,成都中医药大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,24,11722545,A050506,核电子学--物理实验读出电子学ASIC研究,赵雷,中国科学技术大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,25,81722021,H0422,先天性心脏病的发生机理,赵健元,复旦大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,26,11722547,A050502,激光离子源物理与技术研究,赵环昱,中国科学院近代物理研究所,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,27,31722051,C040204,适应性进化,赵华斌,武汉大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,28,31722001,C010201,细菌抗逆性机制研究,赵广,中国科学院青岛生物能源与过程研究所,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,29,31722031,C060702,生物信息学,赵方庆,中国科学院动物研究所,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,30,21722501,B0404,生化分析与生物成像,仉华,河南师范大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,31,21722104,B010102,多金属氧簇化学,张志明,天津理工大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,32,51722308,E030901,非富勒烯聚合物太阳能电池,张志国,中国科学院化学研究所,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,33,51722702,E070601,GaN超高频电力电子系统,张之梁,南京航空航天大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,34,41722602,D0601,大洋环流,张钰,中国海洋大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,35,11722539,A050202,重夸克偶素物理研究,张玉洁,北京航空航天大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,36,61722504,F0509,胶体半导体量子点光电器件,张宇,吉林大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,37,11722217,A0203,智能材料与柔性结构力学,张一慧,清华大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,38,81722010,H05,代谢性核受体与肾脏水和溶质转运调节,张晓燕,大连医科大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,39,51722505,E051001,数字化制造与数控加工技术,张小明,华中科技大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,40,71722005,G0115,基于社交媒体的知识管理,张兮,天津大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,41,61722114,F0101,信息传输和推断的理论与方法研究,张文逸,中国科学技术大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,42,21722107,B0105,功能响应配合物,张伟雄,中山大学,130,2018-01至2020-12
2017,优秀青年科学基金项目,A01,43,51722812,E0806,非饱和土与土的本构关系,张升,中南大学,130,2018-01至2020-12
