year,grant,sub,num,id,subject,title,author,school,money,dueration
2005,重大研究计划,A01,1,90510008,B081001,二硫化碳/N-甲基-2-吡咯烷酮混合溶剂与煤中有机质的络合作用,宗志敏,中国矿业大学,30,2006-01至2008-12
2005,重大研究计划,A01,2,90505011,E0208,承载、防热和透波一体化陶瓷基复合材料及其应用基础研究,周玉,哈尔滨工业大学,35,2006-01至2008-12
2005,重大研究计划,A01,3,90510013,B081001,以天然气净化和储存为目标的有序介孔硅基材料的合成、修饰及功能研究,周理,天津大学,30,2006-01至2008-12
2005,重大研究计划,A01,4,90510010,G031201,衰退矿区优势要素向西部能源富集地转移研究,周德群,南京航空航天大学,24,2006-01至2008-12
2005,重大研究计划,A01,5,90503007,A040201,低维量子系统中非绝热电声子相互作用的研究,郑杭,上海交通大学,28,2006-01至2008-12
2005,重大研究计划,A01,6,90505004,A020403,有效模拟中焓状态高超声速试验气流的新方法研究,赵伟,中国科学院力学研究所,33,2006-01至2008-12
2005,重大研究计划,A01,7,90502002,D070105,黄土丘陵区土地利用/覆被变化的侵蚀产沙响应示踪研究,张信宝,中国科学院、水利部成都山地灾害与环境研究所,70,2006-01至2008-12
2005,重大研究计划,A01,8,90511004,D0711,中国西南2万年来高分辨率的石笋记录与全球变化的响应研究,张美良,中国地质科学院岩溶地质研究所,50,2006-01至2008-12
2005,重大研究计划,A01,9,90501004,E0204,抗光损伤近化学计量比铌酸锂晶体与全光微结构研究,张光寅,南开大学,40,2005-10至2006-10
2005,重大研究计划,A01,10,90501003,E0309,分子开关的基础研究,张德清,中国科学院化学研究所,40,2005-10至2006-10
2005,重大研究计划,A01,11,90503005,A040202,f-电子体系物性第一原理研究/材料设计的基础理论研究,曾雉,中国科学院合肥物质科学研究院,29,2006-01至2008-12
2005,重大研究计划,A01,12,90503004,A0402,理想强关联系统:光格子中相互作用冷原子物理性质的研究,虞跃,中国科学院理论物理研究所,30,2006-01至2008-12
2005,重大研究计划,A01,13,90510012,B020106,碳纳米管附载的半导体材料用于太阳光分解水制氢的机理研究,余颖,华中师范大学,30,2006-01至2008-12
2005,重大研究计划,A01,14,90501002,E030901,分子光电功能材料(续一年),游效曾,南京大学,40,2005-10至2006-10
2005,重大研究计划,A01,15,90505016,A020403,高超声速、高升阻比气动构型研究,叶友达,北京航空航天大学,200,2006-01至2009-12
2005,重大研究计划,A01,16,90508002,C050103,描绘调控cAMP依赖型胞吐信息流转导的分子机理,姚雪彪,中国科学技术大学,45,2006-01至2008-12
