year,grant,sub,num,id,subject,title,author,school,money,duration
2001,重点项目,A01,1,10135030,A050306,QCD相变理论与相对论重离子碰撞物理,庄鹏飞,清华大学,100.0,2002-01至2005-12
2001,重点项目,A01,2,10135010,A05,现代物理中若干重要问题的数值模拟实验,朱少平,北京应用物理与计算数学研究所,100.0,2002-01至2005-12
2001,重点项目,A01,3,40132010,D0204,南岭地区晚中生代花岗岩成因与岩石圈动力学演化,周新民,南京大学,215.0,2002-01至2005-12
2001,重点项目,A01,4,50134040,E0410,煤矿瓦斯灾害预防及煤层气开采中的应用基础研究,周世宁,中国矿业大学,200.0,2002-01至2005-12
2001,重点项目,A01,5,20132010,B01,新型手性催化剂研究,周其林,南开大学,150.0,2002-01至2005-12
2001,重点项目,A01,6,20134010,B050204,聚烯烃主链液晶高分子的设计、合成及新材料研究,周其凤,北京大学,120.0,2002-01至2005-12
2001,重点项目,A01,7,20136010,B0802,非常规条件下化工过程中传递及其强化的基础研究,周明,天津大学,120.0,2002-01至2005-12
2001,重点项目,A01,8,50136040,E0604,代用清洁燃料在内燃机中的燃烧特性与控制问题的研究,周龙保,西安交通大学,150.0,2002-01至2005-12
2001,重点项目,A01,9,30130210,H3111,高血压病和高脂血症的药物基因组学研究,周宏灏,中南大学,145.0,2002-01至2005-12
2001,重点项目,A01,10,60136020,F040101,GaN基宽隙半导体微电子器件的基础研究,郑有斗,南京大学,165.0,2002-01至2005-12
2001,重点项目,A01,11,40133010,D0302,中国煤平均化学成分及煤中有害微量元素有机物地球化学,郑宝山,中国科学院地球化学研究所,200.0,2002-01至2005-12
2001,重点项目,A01,12,40132020,D0212,燕山板内造山带的结构、变形过程及动力学,赵越,中国地质科学院地质力学研究所,190.0,2002-01至2005-12
2001,重点项目,A01,13,20132020,B01,新型人工核酸酶与核酸的相互作用研究,赵玉芬,清华大学,150.0,2002-01至2005-12
2001,重点项目,A01,14,50131010,E010502,磁驱动记忆材料研究,赵连城,哈尔滨工业大学,120.0,2002-01至2004-12
2001,重点项目,A01,15,10131050,A010801,非线性偏微分方程,赵俊宁,厦门大学,72.5,2002-01至2005-12
2001,重点项目,A01,16,50133020,E0307,填充型高分子导电复合材料多元逾渗效应及其相关功能,章明秋,中山大学,140.0,2002-01至2005-12
2001,重点项目,A01,17,60135020,F030408,复杂条件下目标自动识别的理论与关键技术,张天序,华中科技大学,170.0,2002-01至2005-12
2001,重点项目,A01,18,60135010,F030511,网络环境下新一代信息利用的理论和方法研究,张钹,清华大学,130.0,2002-01至2005-12
2001,重点项目,A01,19,10131030,A011402,金融数学,雍炯敏,复旦大学,85.0,2002-01至2005-12
2001,重点项目,A01,20,30130040,C040201,现生六足动物高级阶元系统演化与分类地位的研究,尹文英,中国科学院上海生命科学研究院,140.0,2002-01至2005-12
2001,重点项目,A01,21,60132040,F010205,全业务宽带光接入网理论和关键技术的研究,杨淑雯,深圳大学,170.0,2002-01至2005-12
2001,重点项目,A01,22,10133020,A0303,银河系与星系中的大尺度恒星形成研究,杨戟,中国科学院紫金山天文台,150.0,2002-01至2005-12
2001,重点项目,A01,23,30130110,C0903,室管膜前下区神经干细胞分化调控的研究,杨辉,中国人民解放军第三军医大学,145.0,2002-01至2005-12
2001,重点项目,A01,24,50135010,E0504,飞机结构预定寿命主动可靠性设计,阎楚良,北京机械结构强度研究中心,180.0,2002-01至2004-12
2001,重点项目,A01,25,50133010,E0309,有序结构导电聚合物层状复合材料,薛奇,南京大学,140.0,2002-01至2004-12
2001,重点项目,A01,26,40131020,D071301,长江口滨岸潮滩复杂环境条件下物质循环研究,许世远,华东师范大学,195.0,2002-01至2005-12
2001,重点项目,A01,27,50139020,E0901,松嫩平原洪水资源利用与湿地生态环境管理的研究,许士国,大连理工大学,100.0,2002-01至2005-12
2001,重点项目,A01,28,30130230,C0701,细胞内蛋白质和膜转运的分子机理研究,徐涛,华中科技大学,145.0,2002-01至2005-12
2001,重点项目,A01,29,10134010,A0403,原子分子的激发、电离和解离及动力学的高分辨研究,徐克尊,中国科学技术大学,190.0,2002-01至2005-12
2001,重点项目,A01,30,50132020,E0204,非致红外焦平面阵列关键材料的研究,肖定全金亿鑫,四川大学,140.0,2002-01至2005-12
