year,grant,sub,num,id,subject,title,author,school,money,dueration
2001,青年科学基金项目,A01,1,30100100,C0601,基于发根农杆菌系统从海岛棉中克隆抗黄萎病基因,左开井,复旦大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,2,30100146,H2601,POU域蛋白在铅致神经后期发育毒性中的作用研究,祝卫国,华中科技大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,3,60106001,F040104,GaAs/Si和Si/金属/Si等异质结构材料的智能剥离制备技术,竺士炀,复旦大学,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,4,50105018,E050202,高速复合叶轮复杂流道内的流动稳定性研究,朱祖超,浙江理工大学,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,5,70101008,G0114,并行进化神经网络及其在商务智能系统中的应用,朱岩,清华大学,13.0,2002-01至2004-12
2001,青年科学基金项目,A01,6,20104004,B030704,原位光谱和波谱动态跟踪聚丙烯结晶和熔融过程,朱新远,上海交通大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,7,20106006,B080803,新型树枝多功能化的有机光电分子材料,朱为宏,华东理工大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,8,10102024,A020415,多孔有机材料热、湿传递方程的高精度数值算法研究,朱庆勇,中山大学,15.0,2002-01至2004-12
2001,青年科学基金项目,A01,9,50105017,E0505,复合微动损伤机理的基础研究,朱旻昊,西南交通大学,20.0,2002-01至2004-12
2001,青年科学基金项目,A01,10,50101004,E010102,WC晶粒定向排布对触头材料性能的影响,朱丽慧,上海大学,21.0,2002-01至2004-12
2001,青年科学基金项目,A01,11,40103007,D0708,渔塘坎微生物形态硒或硒化物的形成机理研究,朱建明,中国科学院地球化学研究所,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,12,10104006,A040409,共轭聚合物分子中光致极化反转效应的研究,朱鹤元,复旦大学,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,13,20101004,B0102,高质量分子筛巨大单晶的合成、组装及性能研究,朱广山,吉林大学,16.0,2002-01至2004-12
2001,青年科学基金项目,A01,14,20102002,B010305,手性墙配体的合成及其金属配合物催化的不对称反应研究,朱成建,南京大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,15,50103010,E0307,超支化聚合物（Dendrimer）模板技术制备含纳米金属粒子聚酰亚胺,朱宝库,浙江大学,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,16,20106003,B081001,等离子体-催化协同作用下甲烷“赵平衡”转化制氢和苯,朱爱民,大连理工大学,20.0,2002-01至2004-12
2001,青年科学基金项目,A01,17,30100158,H1904,调控表达细胞因子抗乙型肝炎病毒研究,周智,重庆医科大学,18.5,2002-01至2004-12
2001,青年科学基金项目,A01,18,60105004,F030504,多示例学习及其应用的研究,周志华,南京大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,19,30100219,H1605,激发型CD40单抗抗人B细胞恶性肿瘤的实验研究,周照华,苏州大学,17.0,2002-01至2004-12
2001,青年科学基金项目,A01,20,30100139,C190503,海湾扇贝的生物沉积及其C、N、P收支的现场研究,周毅,中国科学院海洋研究所,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,21,40101019,D010702,基于内容的高空间分辨率遥感图像的快速查询,周焰,中国人民解放军空军预警学院,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,22,60105001,F030403,增强现实真实环境光照模型及虚拟物体注册显示的研究,周雅,北京大学,4.0,2002-01至2002-12
2001,青年科学基金项目,A01,23,50108017,E0801,利用地质雷达工程技术研究秦汉时期陵墓建筑,周学鹰,南京大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,24,30100051,C0913,应激和线索诱导海洛因复吸的中枢位点和作用机制,周文华,宁波市微循环与莨菪类药研究所,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,25,30100109,C1507,缺钙导致苹果果实生理失调的机理—着重钙和钙信使方面,周卫,中国农业科学院农业资源与农业区划研究所,21.0,2002-01至2004-12
2001,青年科学基金项目,A01,26,60108005,F0509,新型紫激光计算机直接制版材料的研究,周树云,中国科学院理化技术研究所,5.0,2002-01至2002-12
2001,青年科学基金项目,A01,27,10101001,A0108,P－调和映照和完全非线性方程的自由边界问题,周蜀林,北京大学,6.0,2002-01至2004-12
2001,青年科学基金项目,A01,28,30100172,H1006,异基因骨髓移植联合LIGHT和B7共刺激的阻断诱导移植耐受,周倩,中国人民解放军第二军医大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,29,60108006,F050602,激光法定量测试界面动态和准静态结合强度基础研究,周明,江苏大学,5.0,2002-01至2002-12
2001,青年科学基金项目,A01,30,40104004,D040901,衰减介质中地质雷达数据叠前偏移方法研究,周辉,中国海洋大学,20.0,2002-01至2004-12
2001,青年科学基金项目,A01,31,60104003,F030119,新型非线性滤波及其在寻的制导中的应用,周荻,哈尔滨工业大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,32,40101014,D070101,农田土壤养分变异性的遥感和地统计学定量评价研究,周斌,浙江大学,21.0,2002-01至2004-12
2001,青年科学基金项目,A01,33,70103009,G04,非营利组织的营利行为规制研究,仲伟周,西安交通大学,14.0,2002-01至2004-12
2001,青年科学基金项目,A01,34,20106001,B0801,生物质液化的热力学与动力学研究,仲崇立,北京化工大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,35,30100205,H1206,光学离焦调控猴Pax-6基因表达与近视眼发病机理研究,钟兴武,中山大学,17.0,2002-01至2004-12
2001,青年科学基金项目,A01,36,10101028,A0108,非线性位势理论中的若干问题研究,钟晓,中国科学院武汉物理与数学研究所,6.0,2002-01至2004-12
2001,青年科学基金项目,A01,37,50106017,E060408,建筑室内火灾轰燃的烟气运动过程研究,钟茂华,中国科学技术大学,25.0,2002-01至2004-12
2001,青年科学基金项目,A01,38,50104006,E0417,"纳米级TI（C,N）基金属陶瓷制备技术基础研究",郑勇,三峡大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,39,50102008,E020703,等离子喷涂生物活性硅灰石涂层的研究,郑学斌,中国科学院上海硅酸盐研究所,20.0,2002-01至2004-12
2001,青年科学基金项目,A01,40,60103022,F020506,个性化互动式虚拟协同学习环境的研究,郑庆华,西安交通大学,4.0,2002-01至2002-12
2001,青年科学基金项目,A01,41,10101009,A010401,关于Hopf代数的上同调的计算,郑弃冰,南开大学,6.0,2002-01至2004-12
2001,青年科学基金项目,A01,42,30100052,C0910,脊髓背角广动力域神经元的时间编码特征,郑继宏,中国人民解放军第四军医大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,43,30100072,H0812,P2X受体在白血病细胞中作用研究,郑国光,中国医学科学院,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,44,20101006,B0304,微波等离子体烧结纳米氧化铋基固体电解质的研究,甄强,上海大学,14.0,2002-01至2004-12
2001,青年科学基金项目,A01,45,50104012,E0416,过氧化物存在下生物陶瓷电沉积过程的机理,赵中伟,中南大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,46,40103003,D0303,雅鲁藏布江中段大陆碰撞时限与过程的地球化学示踪,赵志丹,中国地质大学（北京）,24.0,2002-01至2004-12
2001,青年科学基金项目,A01,47,10101031,A010702,二次可积系统的弱Hilbert十六问题,赵育林,中山大学,6.0,2002-01至2004-12
2001,青年科学基金项目,A01,48,30100016,C040302,根田鼠亲属识别与MHC基因型关系的研究,赵亚军,中国农业大学,20.0,2002-01至2004-12
2001,青年科学基金项目,A01,49,30100005,C010803,EB病毒LMP1介导的信号传导途径间cross-talk调节细胞周期紊乱的机,赵晓荣,中南大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,50,30100202,H0104,脱氧核酶阻断小鼠体内呼吸道合胞病毒复制研究,赵晓东,重庆医科大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,51,50108010,E0805,现代大跨度非刚性结构体系的集成化分析,赵宪忠,同济大学,18.0,2002-01至2004-12
2001,青年科学基金项目,A01,52,40106013,D0608,海洋胶体物质在赤潮生物营养动力学中的作用研究,赵卫红,中国科学院海洋研究所,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,53,30100131,C170102,用cDNA宏阵列技术发现猪某些产肉性状的候选基因,赵书红,华中农业大学,19.0,2002-01至2004-12
2001,青年科学基金项目,A01,54,50105016,E051102,大范围实用型二维纳米定位控制及测量技术,赵美蓉,天津大学,22.0,2002-01至2004-12
2001,青年科学基金项目,A01,55,50105011,E050901,基于细观损伤力学的高速切削纳米复合刀具材料的研究,赵军,山东大学,21.0,2002-01至2004-12
