year,grant,sub,num,id,subject,title,author,school,money,dueration
2015,创新研究群体项目,A01,1,11521101,A0103,流形上的几何与拓扑,朱熹平,中山大学,735.0,2016-01至2021-12
2015,创新研究群体项目,A01,2,31521061,C05,染色质共价修饰在表观遗传调控中的机制研究（表观遗传学）,周金秋,中国科学院上海生命科学研究院,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,3,31521001,C0204,植物活性氧与氧化还原信号,周俭民,中国科学院遗传与发育生物学研究所,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,4,41521064,D0604,海洋有机生物地球化学,赵美训,中国海洋大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,5,51521005,E0803,室内环境营造的基础科学问题研究,张寅平,清华大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,6,81521064,H1602,肿瘤生物学,张学敏,中国人民解放军军事科学院军事医学研究院,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,7,61521062,F0102,数字媒体通信理论与关键技术,张文军,上海交通大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,8,61521091,F010201,网络化协同空管系统的理论与方法,张军,北京航空航天大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,9,21521092,B010103,新型稀土功能材料的研究与应用,张洪杰,中国科学院长春应用化学研究所,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,10,41521061,D0201,早古生代重大生物事件及其背景机制,詹仁斌,中国科学院南京地质古生物研究所,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,11,51521006,E090301,湖泊污染湿地修复,曾光明,湖南大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,12,21521001,B0102,纳米材料制备与能源转换性能研究,俞书宏,中国科学技术大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,13,61521061,F0102,B4G移动通信基础理论与关键技术研究,尤肖虎,东南大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,14,41521063,D0410,中、高层大气遥感探测与数值建模,易帆,武汉大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,15,51521062,E03,高性能烯烃基高分子材料的先进制备及功能化,杨万泰,北京化工大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,16,41521062,D0301,地球早期演化的微区同位素制约,杨进辉,中国科学院地质与地球物理研究所,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,17,31521002,C0501,染色质结构及其调控,许瑞明,中国科学院生物物理研究所,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,18,41521091,D0601,海洋动力过程的演变机理及其在气候变化中的作用,吴立新,中国海洋大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,19,41521003,D0709,水质基准理论与方法,吴丰昌,中国环境科学研究院,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,20,71521002,G0312,能源经济与气候政策研究,魏一鸣,北京理工大学,735.0,2016-01至2021-12
2015,创新研究群体项目,A01,21,41521001,D0703,环境水文地质,王焰新,中国地质大学（武汉）,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,22,11521064,A050306,高能核物理,王新年,华中师范大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,23,51521004,E06,传热传质与高效热力系统的基础研究,王如竹,上海交通大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,24,11521202,A0203,多功能复合材料与结构力学,王建祥,北京大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,25,81521091,H1604,炎症促进细胞癌变的分子调控,王红阳,中国人民解放军第二军医大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,26,41521005,D0601,物理海洋学,王东晓,中国科学院南海海洋研究所,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,27,21521063,B0404,化学生物传感的分析化学基础研究,谭蔚泓,湖南大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,28,51521064,E0502,机电液系统基础研究,谭建荣,浙江大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,29,61521092,F0203,超并行高效能计算机体系结构与设计方法研究,孙凝晖,中国科学院计算技术研究所,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,30,31521091,C0709,细胞抗病毒天然免疫,舒红兵,武汉大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,31,81521004,H2610,肿瘤异质性的遗传基础,沈洪兵,南京医科大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,32,61521004,F040104,半导体低维量子结构与器件,沈波,北京大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,33,51521065,E0705,电力设备绝缘与放电,荣命哲,西安交通大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,34,81521002,H0425,女性生殖细胞发育与生殖遗传疾病,乔杰,北京大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,35,31521064,C13,稻类遗传育种学,钱前,中国水稻研究所,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,36,11521063,A040408,基于光子与冷原子的量子信息物理和技术,潘建伟,中国科学技术大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,37,51521002,E03,有机聚合物光电功能材料与器件,马於光,华南理工大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,38,11521505,A050202,重味物理理论和实验研究,吕才典,中国科学院高能物理研究所,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,39,61521005,F050401,红外物理：基于微结构的红外光电调控新效应及其空间应用研究,陆卫,中国科学院上海技术物理研究所,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,40,81521063,H09,精神疾病的神经可塑性机制,陆林,北京大学,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,41,81521003,H0503,肾脏病学,刘友华,南方医科大学,1050.0,2016-01至2021-12
2015,创新研究群体项目,A01,42,71521001,G0104,互联网与大数据环境下面向企业的决策理论与方法研究,刘心报,合肥工业大学,735.0,2016-01至2021-12
2015,创新研究群体项目,A01,43,61521064,F04,新型微电子器件集成的基础研究,刘明,中国科学院微电子研究所,525.0,2016-01至2018-12
2015,创新研究群体项目,A01,44,51521003,E0501,机器人基础理论与关键技术,刘宏,哈尔滨工业大学,1050.0,2016-01至2021-12
