year,grant,sub,num,id,subject,title,author,school,money,dueration
2012,国家杰出青年科学基金,A01,1,41225003,D070104,土壤碳氮循环与全球变化,邹建文,南京农业大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,2,51225505,E051102,机械测试理论、方法与技术,邾继贵,天津大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,3,21225729,B06,水环境中有机污染物界面过程研究,朱东强,北京大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,4,41225006,D0204,岩石学,朱弟成,中国地质大学（北京）,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,5,21225420,B0106,超支化聚合物的自组装及细胞模拟化学研究,周永丰,上海交通大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,6,61225008,F020508,模式识别与视觉监控,周杰,清华大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,7,81225019,H1617,肝癌早期诊断和转移复发机制及防治的应用基础研究,周俭,复旦大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,8,11225526,A050105,自旋玻璃统计物理学及其交叉学科应用,周海军,中国科学院理论物理研究所,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,9,51225302,E0310,生物医用高分子,钟志远,苏州大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,10,51225101,E0105,新型生物医用金属材料,郑玉峰,北京大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,11,71225007,G0310,公共安全与应急管理,郑小平,清华大学,140,2013-01至2016-12
2012,国家杰出青年科学基金,A01,12,11225524,A050301,原子核结构理论,赵玉民,上海交通大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,13,51225102,E0103,纳米金属材料的力学性能和变形机理,赵永好,南京理工大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,14,51225303,E03,抗凝血功能高分子膜材料的研究,赵长生,四川大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,15,11225210,A020308,纳米复合材料力学设计和实验研究,张忠,国家纳米科学中心,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,16,81225008,H0912,老年痴呆症的细胞与分子机制,张云武,厦门大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,17,21225102,B01,铁电与介电化合物,张闻,东南大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,18,61225007,F020202,软件分析与测试,张路,北京大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,19,11225104,A011004,概率极限理论与自适应设计理论,张立新,浙江大学,140,2013-01至2016-12
2012,国家杰出青年科学基金,A01,20,21225105,B0105,配位聚合物多孔材料,张杰鹏,中山大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,21,31225018,C120110,发育生物学,张宏,中国科学院生物物理研究所,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,22,51225502,E050403,航空智能结构与健康监测,袁慎芳,南京航空航天大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,23,51225304,E0309,光响应液晶高分子材料,俞燕蕾,复旦大学,200,2013-01至2016-12
2012,国家杰出青年科学基金,A01,24,71225002,G0110,工业工程管理,余玉刚,中国科学技术大学,140,2013-01至2016-12
