year,grant,sub,num,id,subject,title,author,school,money,dueration
2009,海外及港澳学者合作研究基金,A01,1,60928006,F020104,近似算法，参数搜寻，离散Fréchet距离及其应用,朱滨海,中国科学院软件研究所,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,2,30928003,C0501,利用低温冷冻电镜解析神经突触可塑性中mTOR蛋白复合体结构,周正洪,中国科学技术大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,3,40928005,D0510,气溶胶质谱与GC-MS表征二次有机气溶胶的对比研究,郑玫,中国科学院广州地球化学研究所,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,4,30928004,C050402,ThermoTRP通道作为细胞温度感受器的分子机制,郑劼,大连理工大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,5,50928101,E010501,新型纳米磁性隧道结材料的设计和制备及其器件原理研究,张晓光,中国科学院物理研究所,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,6,50928802,E080402,持久性氯代有机污染物的脱氯技术及其机理研究,张伟贤,清华大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,7,30928005,C100101,挥鞭伤时轴向压缩力对颈椎关节囊应变的影响,张丽英,中国人民解放军第三军医大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,8,20928006,B0807,多基因整合的大肠杆菌代谢工程菌构建及其生物合成肝素的研究,张福明,浙江大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,9,10928102,A011202,装填与覆盖的对偶整数性理论及其应用,臧文安,中国科学院数学与系统科学研究院,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,10,10928510,A050202,强相互作用物理理论研究,袁烽,中国科学院大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,11,30928031,H3106,双链RNA信号转导及其介导的抗病毒效应,杨静华,中国人民解放军第四军医大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,12,30928008,C110208,Ghtf1参与的精原干细胞分化调控机制的研究,闫威,中国医科大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,13,60928009,F040108,有机半导体界面基本性质及其重要应用的研究,许建斌,南京大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,14,60928001,F010202,超宽带通信系统设计和性能研究,徐正元,清华大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,15,30928016,C140101,植物病虫害空间分布样式统计方法及统计参数的研究,徐向明,青岛农业大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,16,30928013,C120114,遗传基因异常白血病iPS细胞系的建立及其在研究白血病发病机制中的应用,徐仁和,广州医科大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,17,10928205,A020404,计算流体力学,徐昆,北京大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,18,30928030,H1610,四维影像导引的放射治疗中配准问题的研究,邢磊,北京大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,19,30928026,H0902,全麻药与术后认知功能障碍和阿尔茨海默病关系的分子机制研究,谢仲淙,首都医科大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,20,30928019,C1804,微小隐孢子虫与宿主特异性相关基因的遗传制图和定位,肖立华,华东理工大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,21,10928101,A011601,有限几何与加法组合中的若干问题,向青,南京大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,22,30928010,H0805,血小板糖蛋白糖基化异常在特发性血小板减少性紫癜(ITP)发病机理方面的作用,夏利军,苏州大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,23,30928018,C170106,仔猪肠道N-乙酰谷氨酸合成酶基因多态性分析及其调控,伍国耀,中国科学院亚热带农业生态研究所,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,24,40928002,D070103,土壤环境中铅形态分布的机理性量化模型的建立,翁莉萍,华中农业大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,25,10928104,A010802,偏微分方程和方程组的凝聚现象研究,魏军城,武汉大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,26,30928027,H1619,前列腺癌恶性进展潜能的血清miRNAs标志物的筛选与鉴定,王玉琢,南开大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,27,30928022,C1603,生物质材料的纳米力学,王思群,西南林业大学,20,2010-01至2011-12
2009,海外及港澳学者合作研究基金,A01,28,50928602,E060106,基于故障检测与诊断技术的空调系统节能控制技术研究,王盛卫,上海交通大学,20,2010-01至2011-12
