year,grant,sub,num,id,subject,title,author,school,money,duration
2016,创新研究群体项目,A01,1,11621091,A040407,人工微纳结构中的光学新效应研究,祝世宁,南京大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,2,81621063,H1602,蛋白质翻译后修饰与肿瘤发生发展及转移的分子机制研究,朱卫国,北京大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,3,51621001,E0105,氢、电储存材料的多相多尺度结构与性能,朱敏,华南理工大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,4,21621064,B06,持久性有毒污染物的环境过程与毒理效应,朱本占,中国科学院生态环境研究中心,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,5,51621091,E0203,多功能防热陶瓷基复合材料研究,周玉,哈尔滨工业大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,6,31621004,C120106,干细胞与再生医学,周琪,中国科学院动物研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,7,51621092,E0908,重大水利工程安全性的基础理论研究,钟登华,天津大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,8,11621505,A0504,基于核技术与同步辐射技术集成的纳米生物效应创新分析方法研究,赵宇亮,国家纳米科学中心,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,9,81621092,H0505,肾小球疾病免疫炎症发病机制的研究,赵明辉,北京大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,10,41621003,D0201,早期生命演化,张兴亮,西北大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,11,11621303,A030102,宇宙大尺度结构,张鹏杰,上海交通大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,12,11621404,A040411,分子精密光谱与精密测量,曾和平,华东师范大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,13,71621002,G02,大数据驱动的安全信息学,曾大军,中国科学院自动化研究所,735.0,2017-01至2022-12
2016,创新研究群体项目,A01,14,21621004,B0807,合成生物学与生物加工过程,元英进,天津大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,15,21621002,B07,天然产物的化学生物学,俞飚,中国科学院上海有机化学研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,16,21621001,B0102,多孔功能材料,于吉红,吉林大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,17,31621002,C0701,着丝粒动态组装与调控,姚雪彪,中国科学技术大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,18,41621005,D0507,东亚气候变异动力学,杨修群,南京大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,19,61621004,F030117,故障诊断与容错控制,杨光红,东北大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,20,51621005,E06,复杂组分固体燃料热转化机理及清洁利用,严建华,浙江大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,21,11621061,A0102,代数与数论,席南华,中国科学院数学与系统科学研究院,367.5,2017-01至2019-12
2016,创新研究群体项目,A01,22,31621064,C1402,棉花-害虫-天敌的互作机制,吴孔明,中国农业科学院植物保护研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,23,11621063,A0507,基于同步辐射装置的新方法与能源材料研究,韦世强,中国科学技术大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,24,61621001,F0508,强激光器件基础技术研究,王占山,同济大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,25,31621062,C06,基因组中新遗传结构的起源与动物的适应进化,王文,中国科学院昆明动物研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,26,41621063,D0410,电离层变化性及相关物理过程,万卫星,中国科学院地质与地球物理研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,27,71621061,G020901,制造与物流系统中的空间与时间二维调度理论方法及应用研究,唐立新,东北大学,367.5,2017-01至2019-12
2016,创新研究群体项目,A01,28,21621091,B0204,界面电化学,孙世刚,厦门大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,29,51621063,E0108,材料形变与相变的微纳尺度效应,孙军,西安交通大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,30,41621091,D0401,现代大地测量及其地学应用的研究,孙和平,中国科学院测量与地球物理研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,31,61621002,F0301,复杂石化过程建模和优化控制理论、技术及应用,苏宏业,浙江大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,32,81621004,H1602,炎性微环境调控恶性肿瘤发生发展的机制研究,宋尔卫,中山大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,33,41621061,D010105,地表过程模型与模拟,史培军,北京师范大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,34,31621092,C0501,对重要膜蛋白的结构与工作机理的研究,施一公,清华大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,35,41621002,D0101,湖泊环境变化及其生态系统响应,秦伯强,中国科学院南京地理与湖泊研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,36,81621002,H1003,体液免疫调控的动态细胞免疫学,祁海,清华大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,37,41621062,D03,湖相页岩油的生成与富集机制,彭平安,中国科学院广州地球化学研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,38,61621061,F01,纳米尺度的高性能电子与量子器件的理论与方法,彭练矛,北京大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,39,41621004,D0403,地磁场变化与生物效应,潘永信,中国科学院地质与地球物理研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,40,81621061,H0713,2型糖尿病双重缺陷的机制及干预研究,宁光,上海交通大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,41,51621003,E0417,生态环境材料与制备工程,聂祚仁,北京工业大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,42,51621065,E0704,聚纳大型风光发电的电力系统智能调度与控制的基础研究,梅生伟,清华大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,43,21621062,B04,面向活体的分析化学基础研究,毛兰群,中国科学院化学研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,44,61621003,F020513,网络化知识的基础理论与应用,吕金虎,中国科学院数学与系统科学研究院,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,45,61621064,F0502,支撑电子信息技术可持续发展的微纳集成光电子器件,罗毅,清华大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,46,11621202,A02,具有旋涡和界面的复杂流动,陆夕云,中国科学技术大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,47,61621091,F0102,宽带无线通信理论及关键技术,陆建华,清华大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,48,31621003,C0803,肿瘤免疫学,刘小龙,中国科学院上海生命科学研究院,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,49,51621002,E0213,无机纳米生物材料,刘昌胜,华东理工大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,50,61621005,F011206,雷达认知探测、成像与识别基础理论与关键技术,廖桂生,西安电子科技大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,51,41621001,D01,干旱区生态水文学,李新荣,中国科学院寒区旱区环境与工程研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,52,31621063,C0701,脂稳态和脂滴生物学,李蓬,清华大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,53,21621003,B04,分析化学,李景虹,清华大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,54,31621005,C130406,棉花种质创新和高产分子育种,李付广,中国农业科学院棉花研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,55,51621061,E0902,农业水转化多过程驱动机制与效率提升,康绍忠,中国农业大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,56,81621064,H3003,微生物药物,蒋建东,中国医学科学院医药生物技术研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,57,51621062,E06,工程热物理,姜培学,清华大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,58,81621001,H0813,造血干细胞移植的应用基础研究,黄晓军,北京大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,59,31621061,C0108,病毒与宿主相互作用的分子机理,胡志红,中国科学院武汉病毒研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,60,51621004,E0506,汽车碰撞安全性分析与优化设计,韩旭,湖南大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,61,51621064,E0509,精密制造理论与技术基础研究,郭东明,大连理工大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,62,61621062,F0301,复杂有色冶金过程控制理论、技术与应用,桂卫华,中南大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,63,81621003,H18,医学影像学,龚启勇,四川大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,64,71621001,G0109,城市交通管理理论与方法,高自友,北京交通大学,735.0,2017-01至2022-12
2016,创新研究群体项目,A01,65,21621061,B01,分子固体的磁性及相关物理和化学性质研究,高松,北京大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,66,81621091,H1904,病原微生物与宿主互作的分子机制,高福,中国科学院微生物研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,67,51621006,E090705,重大岩石工程安全性分析预测与控制,冯夏庭,中国科学院武汉岩土力学研究所,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,68,31621091,C0306,中国陆地植被的时空格局与生态功能,方精云,北京大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,69,31621001,C020102,环境和内源信号整合调控植物细胞伸长的分子机理研究,邓兴旺,北京大学,1050.0,2017-01至2022-12
2016,创新研究群体项目,A01,70,11621062,A0203,智能材料和结构的力学与控制,陈伟球,浙江大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,71,81621062,H14,口腔黏膜癌前损害的发生发展与防治,陈谦明,四川大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,72,61621063,F0301,复杂陆用武器的优化、控制与决策,陈杰,北京理工大学,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,73,41621064,D0601,海洋动力环境的监测和预测研究,陈大可,国家海洋局第二海洋研究所,525.0,2017-01至2019-12
2016,创新研究群体项目,A01,74,21621005,B06,有机污染物环境界面行为与调控技术原理,陈宝梁,浙江大学,1050.0,2017-01至2022-12
