year,grant,sub,num,id,subject,title,author,school,money,dueration
2014,重大项目,A01,1,71490734,G04,公平、活力与可持续——老龄社会的经济特征及支持体系研究,左学金,上海社会科学院,240,2015-01至2019-12
2014,重大项目,A01,2,31493011,C0202,中国孢子植物志的编研,庄文颖,中国科学院微生物研究所,500,2014-06至2015-12
2014,重大项目,A01,3,31493010,C0202,中国孢子植物志的编研,庄文颖,中国科学院微生物研究所,500,2014-06至2015-12
2014,重大项目,A01,4,61490711,F0501,基于光子旋涡的量子通信研究,周正威,中国科学技术大学,360,2015-01至2019-12
2014,重大项目,A01,5,61490701,F0301,高速列车信息控制系统间歇故障实时诊断理论与方法,周东华,清华大学,1032,2015-01至2019-12
2014,重大项目,A01,6,61490700,F0301,高速列车信息控制系统实时故障诊断与应用验证,周东华,清华大学,2000,2015-01至2019-12
2014,重大项目,A01,7,81490534,H0111,物理、化学和生物干预措施对肺损伤发生发展与转归的影响及其机制,钟南山,广州医科大学,881,2015-01至2019-12
2014,重大项目,A01,8,81490530,H0111,肺气血屏障损伤与修复的调控机制,钟南山,广州医科大学,1800,2015-01至2019-12
2014,重大项目,A01,9,41490633,D0307,月球早期大型撞击事件研究,郑永春,中国科学院国家天文台,300,2015-01至2019-12
2014,重大项目,A01,10,11490553,A020401,计及高雷诺数效应的风沙运动机理研究与模型构建,郑晓静,西安电子科技大学,920,2015-01至2019-12
2014,重大项目,A01,11,11490550,A020401,风沙环境下高雷诺数壁湍流结构及其演化机理研究,郑晓静,西安电子科技大学,2000,2015-01至2019-12
2014,重大项目,A01,12,51490683,E0706,电力电子混杂系统动力学行为的控制规律,赵争鸣,清华大学,700,2015-01至2019-12
2014,重大项目,A01,13,51490680,E0706,大容量电力电子混杂系统多时间尺度动力学表征与运行机制,赵争鸣,清华大学,1500,2015-01至2019-12
2014,重大项目,A01,14,41490611,D0408,西构造结大陆岩石圈俯冲结构的探测研究,赵俊猛,中国科学院青藏高原研究所,340,2015-01至2019-12
2014,重大项目,A01,15,51490653,E0403,页岩地层动态随机裂缝控制机理与无水压裂理论,赵金洲,西南石油大学,296,2015-01至2019-12
2014,重大项目,A01,16,41490632,D0307,月球岩浆洋演化,张兆峰,中国科学院广州地球化学研究所,300,2015-01至2019-12
2014,重大项目,A01,17,31490592,C0902,神经突触的发育与功能,张永清,中国科学院遗传与发育生物学研究所,480,2015-01至2019-12
2014,重大项目,A01,18,41490644,D0601,黑潮及延伸体海域气候变化的可预测性及未来气候预估,张荣华,中国科学院海洋研究所,260,2015-01至2019-12
2014,重大项目,A01,19,31490601,C18,猪繁殖与呼吸综合征病毒入侵和持续感染的分子机制,张改平,河南农业大学,600,2015-01至2019-12
2014,重大项目,A01,20,31490600,C18,猪繁殖与呼吸综合征病毒的致病机理研究,张改平,河南农业大学,1500,2015-01至2019-12
2014,重大项目,A01,21,81490753,H1606,肿瘤转移相关lncRNA的系统识别和功能研究,詹启敏,中国医学科学院肿瘤医院,420,2015-01至2019-12
2014,重大项目,A01,22,71490731,G04,特征、规律与前景----老龄社会的人口学基础研究,翟振武,中国人民大学,305,2015-01至2019-12
2014,重大项目,A01,23,71490732,G04,健康老龄化--老年人口健康影响因素及有效干预的基础科学问题研究,曾毅,北京大学,320,2015-01至2019-12
2014,重大项目,A01,24,61490715,F0501,基于光学旋涡的大容量短距离光互联研究,余思远,中山大学,360,2015-01至2019-12
2014,重大项目,A01,25,61490695,F0112,复杂目标极化散射特性建模、表征及验证,殷红成,北京环境特性研究所,240,2015-01至2019-12
2014,重大项目,A01,26,51490654,E0403,页岩油气多尺度渗流特征与开采理论,姚军,中国石油大学（华东）,256,2015-01至2019-12
2014,重大项目,A01,27,41490631,D0307,月球起源大碰撞假说的地球化学制约,杨进辉,中国科学院地质与地球物理研究所,300,2015-01至2019-12
2014,重大项目,A01,28,61490693,F0112,雷达目标极化分类识别,杨健,清华大学,256,2015-01至2019-12
2014,重大项目,A01,29,81490745,H04,复发流产和子痫前期的资源库建设和血浆标志分子鉴定,杨慧霞,北京大学,240,2015-01至2019-12
2014,重大项目,A01,30,31490603,C18,猪繁殖与呼吸综合征病毒变异与毒力增强的分子机制,杨汉春,中国农业大学,450,2015-01至2019-12
2014,重大项目,A01,31,61490702,F0301,高速列车信息控制系统故障诊断应用验证平台与故障测试技术,阳春华,中南大学,248,2015-01至2019-12
2014,重大项目,A01,32,11490551,A020401,壁湍流统计特性的雷诺数效应,许春晓,清华大学,480,2015-01至2019-12
2014,重大项目,A01,33,21490581,B080402,一/二价离子选择性分离膜的制备与应用基础,徐铜文,中国科学技术大学,360,2015-01至2019-12
2014,重大项目,A01,34,31490602,C18,宿主抗猪繁殖与呼吸综合征病毒感染的保护性免疫机制,肖少波,华中农业大学,450,2015-01至2019-12
2014,重大项目,A01,35,21490573,B05,基于三键的聚合物新功能和应用,夏海平,厦门大学,404,2015-01至2019-12
2014,重大项目,A01,36,41490643,D0601,中纬度大气不同尺度变异过程对副热带环流的影响,吴立新,中国海洋大学,1200,2015-01至2019-12
2014,重大项目,A01,37,41490640,D0601,黑潮及延伸体海域海气相互作用机制及其气候效应,吴立新,中国海洋大学,2000,2015-01至2019-12
2014,重大项目,A01,38,41490641,D0601,黑潮及延伸体海域不同尺度海洋过程的动力与热力学及机理,吴德星,中国海洋大学,270,2015-01至2019-12
2014,重大项目,A01,39,81490741,H04,胎盘发育调控障碍与复发流产和子痫前期的发病机制,王雁玲,中国科学院动物研究所,840,2015-01至2019-12
2014,重大项目,A01,40,81490740,H04,母胎互作调控紊乱致复发流产和子痫前期等妊娠疾病的分子机制,王雁玲,中国科学院动物研究所,1800,2015-01至2019-12
2014,重大项目,A01,41,61490694,F0112,雷达极化信息精确获取,王雪松,中国人民解放军国防科技大学,928,2015-01至2019-12
2014,重大项目,A01,42,61490690,F0112,雷达极化基础理论与关键技术,王雪松,中国人民解放军国防科技大学,2000,2015-01至2019-12
2014,重大项目,A01,43,11490552,A020401,风沙运动中湍流结构的动力演化特性与尺度作用机理,王晋军,北京航空航天大学,600,2015-01至2019-12
2014,重大项目,A01,44,51490672,E0910,非线性波浪对大幅漂移结构作用的分析方法,滕斌,大连理工大学,240,2015-01至2019-12
2014,重大项目,A01,45,11490564,A050307,"天体物理能区关键中子源反应13C(a,n)16O的直接测量",唐晓东,中国科学院近代物理研究所,240,2015-01至2019-12
2014,重大项目,A01,46,21490574,B0104,新型基于三键的聚合反应和方法,唐本忠,香港科技大学深圳研究院,928,2015-01至2019-12
2014,重大项目,A01,47,21490570,B0104,基于三键化学的高分子合成,唐本忠,香港科技大学深圳研究院,2000,2015-01至2019-12
2014,重大项目,A01,48,51490664,E0506,功能形面的服役机理及性能保障技术,唐宝富,中国电子科技集团公司第十四研究所,270,2015-01至2019-12
2014,重大项目,A01,49,51490663,E0506,制造精度和装配误差对功能形面性能的影响机理,谭建荣,浙江大学,340,2015-01至2019-12
2014,重大项目,A01,50,81490751,H1606,肿瘤微环境的长非编码RNA调控恶性肿瘤转移的作用和机制研究,宋尔卫,中山大学,960,2015-01至2019-12
2014,重大项目,A01,51,81490750,H1606,长非编码RNA调控网络在恶性肿瘤转移中的功能和机制研究,宋尔卫,中山大学,1800,2015-01至2019-12
2014,重大项目,A01,52,81490532,H0111,急性肺损伤时肺部炎症信号传导通路中的关键节点,沈华浩,浙江大学,276,2015-01至2019-12
2014,重大项目,A01,53,61490704,F0301,基于大数据和知识的高速列车信息控制系统故障建模理论与方法,秦泗钊,东北大学,248,2015-01至2019-12
2014,重大项目,A01,54,21490571,B0104,炔烃可控聚合的机理与催化体系,秦安军,华南理工大学,396,2015-01至2019-12
2014,重大项目,A01,55,71490735,G04,整体性治理——应对老龄社会的公共政策和公共管理体系重构研究,彭希哲,复旦大学,695,2015-01至2019-12
2014,重大项目,A01,56,71490730,G04,应对老龄社会的基础科学问题研究,彭希哲,复旦大学,1800,2015-01至2019-12
2014,重大项目,A01,57,41490635,D0307,月球早期演化模型研究,欧阳自远,中国科学院地球化学研究所,800,2015-01至2019-12
2014,重大项目,A01,58,41490630,D0307,月球早期（45-30亿年）的地质演化,欧阳自远,中国科学院地球化学研究所,2000,2015-01至2019-12
2014,重大项目,A01,59,51490673,E0910,复杂形状结构的波浪近场干涉作用机理和分析方法,吕林,大连理工大学,240,2015-01至2019-12
2014,重大项目,A01,60,31490591,C0902,神经元轴突生长与成熟,罗振革,中国科学院上海生命科学研究院,600,2015-01至2019-12
2014,重大项目,A01,61,31490590,C0902,神经元轴突生长与突触发育的分子细胞机制,罗振革,中国科学院上海生命科学研究院,1500,2015-01至2019-12
2014,重大项目,A01,62,51490681,E0706,电力电子器件及其组合混杂系统多时间尺度的动力学表征,罗毅飞,中国人民解放军海军工程大学,400,2015-01至2019-12
2014,重大项目,A01,63,61490714,F0501,光学旋涡矢量光束的产生及调控研究,陆延青,南京大学,280,2015-01至2019-12
2014,重大项目,A01,64,21490584,B080402,分离膜中流体混合物的限域传质机制,陆小华,南京工业大学,384,2015-01至2019-12
2014,重大项目,A01,65,11490561,A050307,"星体演化关键核反应12C(α,γ)16O的直接测量",柳卫平,中国原子能科学研究院,800,2015-01至2019-12
2014,重大项目,A01,66,11490560,A050307,基于锦屏深地实验室的核天体物理关键科学问题研究,柳卫平,中国原子能科学研究院,2000,2015-01至2019-12
2014,重大项目,A01,67,61490691,F0112,雷达极化敏感阵列信号处理,刘志文,北京理工大学,352,2015-01至2019-12
2014,重大项目,A01,68,71490725,G02,面向大数据的商务分析与计算方法以及支撑平台研究,刘业政,合肥工业大学,305,2015-01至2019-12
2014,重大项目,A01,69,41490634,D0307,月球区域构造格架及其演化,刘建忠,中国科学院地球化学研究所,300,2015-01至2019-12
2014,重大项目,A01,70,11490565,A050307,锦屏深地核天体物理实验共用平台建设,连刚,中国原子能科学研究院,480,2015-01至2019-12
2014,重大项目,A01,71,11490563,A050307,"25Mg(p,γ)26Al等重要(p,γ)反应的直接测量",李志宏,中国原子能科学研究院,240,2015-01至2019-12
2014,重大项目,A01,72,61490692,F0112,雷达极化抗干扰,李永祯,中国人民解放军国防科技大学,224,2015-01至2019-12
2014,重大项目,A01,73,51490675,E0910,深海浮体/系缆/立管运动的耦合动力分析方法,李华军,中国海洋大学,540,2015-01至2019-12
2014,重大项目,A01,74,51490670,E0910,大型深海结构水动力学理论与流固耦合分析方法,李华军,中国海洋大学,1500,2015-01至2019-12
2014,重大项目,A01,75,81490744,H0420,母-胎界面微环境训导母-胎免疫耐受的分子机制及其异常调控的致病机制,李大金,复旦大学,240,2015-01至2019-12
2014,重大项目,A01,76,41490642,D0506,中纬度大气对不同尺度海温异常的响应特征,李崇银,中国科学院大气物理研究所,270,2015-01至2019-12
2014,重大项目,A01,77,81490752,H1606,长非编码RNA调控恶性肿瘤转移信号传导的分子机制研究,黎孟枫,中山大学,420,2015-01至2019-12
