year,grant,sub,num,id,subject,title,author,school,money,duration
2016,国家杰出青年科学基金,A01,1,61625403,F0402,低功耗模拟前端集成电路,朱樟明,西安电子科技大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,2,71625006,G0306,公共管理与公共政策,朱旭峰,清华大学,245,2017-01至2021-12
2016,国家杰出青年科学基金,A01,3,21625204,B010305,催化有机合成化学,朱守非,南开大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,4,51625201,E0206,红外增透保护薄膜及金刚石单晶,朱嘉琦,哈尔滨工业大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,5,31625011,C100304,组织工程学,朱楚洪,中国人民解放军第三军医大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,6,31625024,C040501,昆虫系统学,朱朝东,中国科学院动物研究所,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,7,11625104,A010201,群及其表示,周远扬,华中师范大学,245,2017-01至2021-12
2016,国家杰出青年科学基金,A01,8,81625011,H1803,超灵敏磁共振成像,周欣,中国科学院武汉物理与数学研究所,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,9,71625005,G0312,能源经济与管理,周鹏,南京航空航天大学,245,2017-01至2021-12
2016,国家杰出青年科学基金,A01,10,31625010,C0801,分子免疫学,周大旺,厦门大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,11,31625019,C120104,心血管发育与组织再生,周斌,中国科学院上海生命科学研究院,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,12,71625004,G031302,城镇发展与管理,郑思齐,清华大学,245,2017-01至2021-12
2016,国家杰出青年科学基金,A01,13,41625016,D0402,地震学,赵亮,中国科学院地质与地球物理研究所,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,14,21625103,B010503,功能配位化学,赵斌,南开大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,15,81625012,H1807,肿瘤免疫光学分子成像,张智红,华中科技大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,16,81625025,H2903,中医药学研究的新方法与新技术,张占军,北京师范大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,17,51625302,E0310,生物医用高分子材料,张拥军,南开大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,18,41625002,D070107,黑土污染与生物修复,张颖,东北农业大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,19,31625003,C02,植物生殖生物学,张彦,山东农业大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,20,51625804,E0804,废水处理与资源化,张亚雷,同济大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,21,11625106,A010303,几何分析,张希,中国科学技术大学,245,2017-01至2021-12
2016,国家杰出青年科学基金,A01,22,11625208,A0202,微机电系统动力学,张文明,上海交通大学,350,2017-01至2021-12
2016,国家杰出青年科学基金,A01,23,41625020,D0510,人为源大气污染物排放,张强,清华大学,350,2017-01至2021-12
