year,grant,sub,num,id,subject,title,author,school,money,dueration
2007,联合基金项目,A01,1,u0732001,L02,高生物响应人工髓核研制与腰椎间盘移植的研究,邹学农,中山大学,140,2008-01至2012-12
2007,联合基金项目,A01,2,50771111,E011101,钢铁基体水性防腐涂料阻水机制与影响因素研究,朱华,武汉大学,32,2008-01至2010-12
2007,联合基金项目,A01,3,10778725,A03,利用强引力透镜系统地研究星系团的物质分布,周昺路,上海师范大学,32,2008-01至2010-12
2007,联合基金项目,A01,4,10776007,A06,遥测数据编码及加密技术研究,赵泽茂,杭州电子科技大学,30,2008-01至2010-12
2007,联合基金项目,A01,5,60776794,F010403,分布式多描述视频编码的研究,赵耀,北京交通大学,28,2008-01至2010-12
2007,联合基金项目,A01,6,60736043,F010403,无线分布式环境下视频信息的协同描述与智能传输,赵德斌,哈尔滨工业大学,180,2008-01至2011-12
2007,联合基金项目,A01,7,U0734001,E020603,多功能碳基半导体纳米薄膜的制备、结构和性能表征,章晓中,清华大学,150,2008-01至2011-12
2007,联合基金项目,A01,8,10778634,A0307,毫米级精度的高重频卫星激光测距系统的建立和应用,张忠萍,中国科学院上海天文台,28,2007-01至2009-12
2007,联合基金项目,A01,9,10778629,A03,大口径天文望远镜弧线运动控制技术研究,张振超,中国科学院国家天文台南京天文光学技术研究所,28,2007-01至2009-12
2007,联合基金项目,A01,10,10778724,A0310,利用数据挖掘技术确定类星体候选体,张彦霞,中国科学院国家天文台,26,2008-01至2010-12
2007,联合基金项目,A01,11,40739905,D0211,兴蒙海槽晚古生代构造演化,张兴洲,吉林大学,250,2008-01至2011-12
2007,联合基金项目,A01,12,U0773002,D01,受污染亚热带湖泊“车轮反应”动力学与水质调控,张锡辉,清华大学,30,2008-01至2010-12
2007,联合基金项目,A01,13,10776040,A06,极微弱调制扩频信号的检测与估计方法研究,张天骐,重庆邮电大学,30,2008-01至2010-12
2007,联合基金项目,A01,14,10778604,A03,HXMT科学应用系统原型,张双南,中国科学院高能物理研究所,144,2007-01至2010-12
2007,联合基金项目,A01,15,10776016,A06,微量气体组分光纤测试技术研究,张敏,清华大学,30,2008-01至2010-12
2007,联合基金项目,A01,16,10778702,A03,高能伽玛射线源的多波段观测及理论研究,张力,云南大学,180,2008-01至2011-12
2007,联合基金项目,A01,17,50774109,E0414,保护渣液渣层厚度检测系统的研究和开发,张炯明,北京科技大学,32,2008-01至2010-12
2007,联合基金项目,A01,18,10776002,A06,四唑及四嗪类金属配合物的理论与实验研究,张建国,北京理工大学,34,2008-01至2010-12
2007,联合基金项目,A01,19,10778612,A03,银河系不同星族恒星元素丰度研究,张华伟,北京大学,26,2007-01至2009-12
2007,联合基金项目,A01,20,u0732005,L02,鼻咽癌发病风险预测的分子基础,曾益新,中山大学,170,2008-01至2011-12
2007,联合基金项目,A01,21,10776023,A06,材料动态响应的多尺度数值模拟研究,曾祥国,四川大学,32,2008-01至2010-12
2007,联合基金项目,A01,22,10778618,A03,近邻星系团动力学及其成员星系的恒星形成性质,袁启荣,南京师范大学,24,2007-01至2009-12
2007,联合基金项目,A01,23,U0735002,F0208,下一代互联网(IPv6)应用核心技术分类控制方法研究,余顺争,中山大学,140,2008-01至2011-12
2007,联合基金项目,A01,24,50774110,E0416,硼在TSCR冷轧基板中的存在状态与作用机理研究,于浩,北京科技大学,29,2008-01至2010-12
2007,联合基金项目,A01,25,60736046,F010103,低能见度进近着陆助视引导系统基础理论与关键技术,游志胜,四川大学,140,2008-01至2011-12
2007,联合基金项目,A01,26,60776796,F020513,普适计算环境下基于用户行为分析的3D GUI交互方法研究,由芳,中山大学,25,2008-01至2010-12
2007,联合基金项目,A01,27,10778709,A03,西部天文选址观测,姚永强,中国科学院国家天文台,34,2008-01至2010-12
2007,联合基金项目,A01,28,u0732006,L02,鼻咽癌复发转移风险预测的分子基础,姚开泰,南方医科大学,170,2008-01至2011-12
2007,联合基金项目,A01,29,10778614,A03,活动区磁场的非势性演化观测研究,杨志良,北京师范大学,24,2007-01至2009-12
2007,联合基金项目,A01,30,10778707,A03,演化晚期的相接双星的观测与研究,杨远贵,淮北师范大学,30,2008-01至2010-12
2007,联合基金项目,A01,31,20734005,B0307,聚烯烃树脂结构表征及重要问题的基础研究,杨伟,四川大学,175,2008-01至2010-12
2007,联合基金项目,A01,32,60776819,F010103,基于盲源分离和神经网络的舱音记录器非话语信号分离与识别基础研究,杨琳,中国民航科学技术研究院,23,2008-01至2010-12
2007,联合基金项目,A01,33,10776031,A06,界面运动不稳定性及湍流混合的实验研究,杨基明,中国科学技术大学,45,2008-01至2010-12
2007,联合基金项目,A01,34,60776807,F010103,民航大规模复杂网络自保护系统基础理论与方法研究,杨宏宇,中国民航大学,21,2008-01至2010-12
2007,联合基金项目,A01,35,U0734004,E020602,纳米尺度下亚稳材料制备的热力学和动力学理论与实验研究,杨国伟,中山大学,150,2008-01至2011-12
2007,联合基金项目,A01,36,10778620,A03,磁致伸缩微位移驱动在天文望远镜中的应用研究,杨斌堂,上海交通大学,26,2007-01至2009-12
2007,联合基金项目,A01,37,10778605,A03,中国射电频谱日像仪关键技术研究,颜毅华,中国科学院国家天文台,180,2007-01至2010-12
2007,联合基金项目,A01,38,10778706,A03,南极冰穹A的天文选址和天文观测,严俊,中国科学院紫金山天文台,150,2008-01至2011-12
2007,联合基金项目,A01,39,10776026,A06,自适应逆控制方法在力学环境试验中的应用,闫桂荣,西安交通大学,8,2008-01至2008-12
2007,联合基金项目,A01,40,10778632,A0308,VLBI测站系统的远程监控,薛祝和,中国科学院上海天文台,28,2007-01至2009-12
2007,联合基金项目,A01,41,50774113,E0414,碱性内配碳球团高温还原过程中金属铁聚集行为及脱磷机理,薛正良,武汉科技大学,33,2008-01至2010-12
2007,联合基金项目,A01,42,10778621,A03,低吸积率黑洞吸积与喷流系统的多波段辐射研究,许亚娣,上海交通大学,24,2007-01至2009-12
2007,联合基金项目,A01,43,u0772001,L02,细胞骨架相关蛋白对类风湿关节炎滑膜血管新生的调控作用,许韩师,中山大学,30,2008-01至2010-12
2007,联合基金项目,A01,44,10776030,A06,高分辨软X光透射光栅制备技术研究,徐向东,中国科学技术大学,40,2008-01至2010-12
2007,联合基金项目,A01,45,10778611,A0303,立足于国内的脉冲星观测与理论研究,徐仁新,北京大学,26,2007-01至2009-12
2007,联合基金项目,A01,46,20736010,B081002,非金属催化环己烷选择氧化及其微反应技术研究,徐杰,中国科学院大连化学物理研究所,85,2008-01至2010-12
2007,联合基金项目,A01,47,U0735003,F030118,复杂传感与控制网络系统的建模、控制与优化,胥布工,华南理工大学,140,2008-01至2011-12
2007,联合基金项目,A01,48,10778705,A03,月球激光测距的研究与试验,熊耀恒,中国科学院云南天文台,130,2008-01至2011-12
2007,联合基金项目,A01,49,60776823,F010404,基于毫米波无源成像的航空安检新方法研究,熊金涛,电子科技大学,24,2008-01至2010-12
2007,联合基金项目,A01,50,20736011,B081002,制备低碳烯烃催化化学及反应工程关键科学问题的基础研究,谢在库,中国石油化工股份有限公司上海石油化工研究院,350,2008-01至2010-12
2007,联合基金项目,A01,51,10776010,A06,溅射法制备低电子缺陷的HfO2薄膜,谢二庆,兰州大学,36,2008-01至2010-12
2007,联合基金项目,A01,52,60776816,F010103,用于机场安全管理与预防恐怖犯罪的身份识别方法研究与实现,肖南峰,华南理工大学,22,2008-01至2010-12
2007,联合基金项目,A01,53,60776835,F03,铁路危险货物运输安全过程控制关键技术研究,肖贵平,北京交通大学,24,2008-01至2010-12
2007,联合基金项目,A01,54,10778622,A03,反馈过程的观测研究,夏晓阳,天津师范大学,24,2007-01至2009-12
2007,联合基金项目,A01,55,u0772002,L02,肝癌干细胞/DC疫苗增强抗肝癌免疫应答及机制研究,夏建川,中山大学,30,2008-01至2010-12
2007,联合基金项目,A01,56,10776021,A06,螯合诱导植物修复铀污染土壤,夏传琴,四川大学,35,2008-01至2010-12
2007,联合基金项目,A01,57,60776808,F010105,基于SSE的航空信息系统信息安全保障评价指标体系的研究,吴志军,中国民航大学,19,2008-01至2010-12
2007,联合基金项目,A01,58,50774112,E041601,锌镁合金镀层热处理过程中的原子扩散、合金化及相分布,吴永全,上海大学,35,2008-01至2010-12
2007,联合基金项目,A01,59,60776830,F03,客运专线牵引网高次谐波传播规律及抑制措施研究,吴命利,北京交通大学,26,2008-01至2010-12
2007,联合基金项目,A01,60,50734004,E041606,高线能量焊接高强度低合金钢的组织转变行为及控制,吴开明,武汉科技大学,170,2008-01至2011-12
2007,联合基金项目,A01,61,U0733005,C16,麻疯树油脂合成机理与分子改良研究,吴国江,中国科学院华南植物园,140,2008-01至2011-12
2007,联合基金项目,A01,62,U0733004,D0512,珠三角城市群灰霾天气的细粒子污染本质和陆气输送过程及边界层特征研究,吴兑,中国气象局广州热带海洋气象研究所,130,2008-01至2011-12
