year,grant,sub,num,id,subject,title,author,school,money,dueration
2013,优秀青年科学基金项目,A01,1,81322027,H0601,骨发育以及相关疾病的分子基础,邹卫国,中国科学院上海生命科学研究院,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,2,51322205,E02,新型多孔质结构绿色能源材料研究,邹如强,北京大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,3,41322012,D071301,氮污染物迁移转化及其环境效应,祝贵兵,中国科学院生态环境研究中心,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,4,61322405,F040203,低功耗混合信号集成电路、集成系统设计方法学,朱樟明,西安电子科技大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,5,81322024,H1901,病原菌感染与宿主细胞天然免疫反应的分子机制,朱永群,浙江大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,6,51322204,E020603,新型碳基复合材料,朱彦武,中国科学技术大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,7,71322302,G030601,公共管理与公共政策,朱旭峰,清华大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,8,41322014,D0203,矿物表/界面物理化学,朱润良,中国科学院广州地球化学研究所,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,9,51322212,E0213,能源高效利用中材料的微结构调控,朱俊武,南京理工大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,10,61322308,F030504,机器学习,朱军,清华大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,11,51322403,E0401,硬岩矿床深部开采,周子龙,中南大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,12,31322046,C1407,农业有害生物检疫与入侵生物学,周忠实,中国农业科学院植物保护研究所,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,13,31322038,C120106,发育生物学与生殖生物学,周勇,中国科学院上海生命科学研究院,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,14,51322803,E080801,高层建筑抗震,周颖,同济大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,15,31322023,C2107,社会心理学（社会认知和社会神经科学）,周欣悦,浙江大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,16,51322905,E090801,水工结构静动力性能分析与控制,周伟,武汉大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,17,61322505,F050604,光学与光电子学,周朴,中国人民解放军国防科技大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,18,61322104,F010202,宽带无线网络资源优化,周亮,南京邮电大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,19,51322210,E0208,无机非金属材料及器件,周军,华中科技大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,20,31322003,C0104,微生物组研究方法学,周宏伟,南方医科大学,100,2014-01至2016-12
2013,优秀青年科学基金项目,A01,21,11322329,A030402,日冕物质抛射源区和初发的研究,周桂萍,中国科学院国家天文台,100,2014-01至2016-12
