year,grant,sub,num,id,subject,title,author,school,money,duration
2017,面上项目,A01,1,21772121,B010303,铈催化的环醇碳碳键断裂-插入反应研究,左智伟,上海科技大学,64.0,2018-01至2021-12
2017,面上项目,A01,2,81772614,H1617,m6A甲基转移酶METTL3促进结直肠癌增殖转移的分子机制研究,左志向,中山大学,55.0,2018-01至2021-12
2017,面上项目,A01,3,21776197,B081001,高效甲烷一步法低温制甲醇CeO2/Cu2O倒载催化剂的制备及性能优化,左志军,太原理工大学,64.0,2018-01至2021-12
2017,面上项目,A01,4,61775232,F050503,基于超大光学厚度和拉曼边带冷却的光晶格实现高效长寿命信息存储,左战春,中国科学院物理研究所,63.0,2018-01至2021-12
2017,面上项目,A01,5,31771565,C0709,隐花色素CRY2介导蓝光调控植物生物钟节律的分子机制研究,左泽乘,福建农林大学,58.0,2018-01至2021-12
2017,面上项目,A01,6,51774101,E0409,三维矿岩颗粒破裂宏细观力学行为结构效应研究,左宇军,贵州大学,60.0,2018-01至2021-12
2017,面上项目,A01,7,11773084,A030802,太赫兹天线变形测量方法及有限元模型可靠性优化研究,左营喜,中国科学院紫金山天文台,67.0,2018-01至2021-12
2017,面上项目,A01,8,11772266,A020415,基于结构模型反迭代的高效气动/结构多学科优化设计方法,左英桃,西北工业大学,62.0,2018-01至2021-12
2017,面上项目,A01,9,81770538,H0307,Tim3-DC-ILC3调控轴在IBS肠道菌群-低度炎症循环中作用的研究,左秀丽,山东大学,56.0,2018-01至2021-12
2017,面上项目,A01,10,41771241,D0712,末次冰消期东海陆架植硅体记录的水稻起源及其环境背景研究,左昕昕,中国科学院地质与地球物理研究所,70.0,2018-01至2021-12
2017,面上项目,A01,11,81773822,H3111,碘造影剂引起急性肾损伤的机制研究和实验性治疗,左笑丛,中南大学,55.0,2018-01至2021-12
2017,面上项目,A01,12,51778297,E080505,水流作用下混凝土溶蚀-冲刷腐蚀耦合失效机理及性能调控与评估,左晓宝,南京理工大学,60.0,2018-01至2021-12
