year,grant,sub,num,id,subject,title,author,school,money,duration
2007,国家基础科学人才培养基金,A01,1,J0730534,J0105,华东师范大学地理学理科基地,郑祥民,华东师范大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,2,J0730649,J0106,华中农业大学生物学基地,张启发,华中农业大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,3,J0730533,J0105,北京大学地质学基地,张立飞,北京大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,4,J0730858,J0108,哈尔滨医科大学国家理科基础学科研究和教学人才（医药学）培养基地,张凤民,哈尔滨医科大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,5,J0730650,J0106,南京师范大学生物学国家基础科学人才培养基地建设,袁生,南京师范大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,6,J0730644,J0106,浙江大学生物学基地,杨卫军,浙江大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,7,J0730528,J0105,中国地质大学(武汉)地质学基地,杨坤光,中国地质大学（武汉）,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,8,J0730316,J0103,北京大学核物理基地,许甫荣,北京大学,300,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,9,J0730419,J0104,复旦大学化学基地,徐华龙,复旦大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,10,J0730314,J0103,兰州大学物理学基地,谢二庆,兰州大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,11,J0730652,J0106,云南大学生物学基地,肖蘅,云南大学,140,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,12,J0730754,J0107,华东师范大学心理学理科基地,吴庆麟,华东师范大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,13,J0730648,J0106,内蒙古大学生物学基地,王迎春,内蒙古大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,14,J0730643,J0106,北京师范大学生物学基地,王英典,北京师范大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,15,J0730311,J0103,吉林大学物理学基地,王文全,吉林大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,16,J0730859,J0108,北京中医药大学中医学基地,王庆国,北京中医药大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,17,J0730536,J0105,兰州大学地理学基地,王乃昂,兰州大学,190,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,18,J0730637,J0106,东北师范大学生物学基地,王丽,东北师范大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,19,J0730638,J0106,中山大学生物学基地,王金发,中山大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,20,J0730646,J0106,武汉大学生物学基地,王建波,武汉大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,21,J0730420,J0104,中山大学化学基地,童叶翔,中山大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,22,J0730421,J0104,吉林大学化学基地,宋天佑,吉林大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,23,J0730647,J0106,南京农业大学生物学基地,沈振国,南京农业大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,24,J0730753,J0107,浙江大学心理学基地,沈模卫,浙江大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,25,J0730108,J0101,四川大学数学基地,彭联刚,四川大学,160,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,26,J0730856,J0108,浙江大学基础医学基地,欧阳宏伟,浙江大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,27,J0730860,J0108,复旦大学基础医学基地,鲁映青,复旦大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,28,J0730641,J0106,南京大学生物学人才培养基地,卢山,南京大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,29,J0730103,J0101,复旦大学数学基地,楼红卫,复旦大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,30,J0730102,J0101,山东大学数学基地,刘建亚,山东大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,31,J0730425,J0104,兰州大学化学基地,梁永民,兰州大学,200,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,32,J0730313,J0103,中山大学物理学基地,李志兵,中山大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,33,J0730101,J0101,吉林大学数学基地,李勇,吉林大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,34,J0730640,J0106,陕西师范大学生物学基地,李金钢,陕西师范大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,35,J0730315,J0103,南开大学物理学基地,李川勇,南开大学,300,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,36,J0730310,J0103,复旦大学物理学基地,金晓峰,复旦大学,300,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,37,J0730318,J0103,山东大学物理学基地,解士杰,山东大学,300,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,38,J0730530,J0105,中国海洋大学海洋学基地,江文胜,中国海洋大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,39,J0730423,J0104,浙江大学化学基地,黄飞鹤,浙江大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,40,J0730532,J0105,西北大学地质学基地,华洪,西北大学,190,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,41,J0730529,J0105,南京大学地质学人才培养基地,胡文瑄,南京大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,42,J0730209,J0102,中国科学技术大学力学基地,何陵辉,中国科学技术大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,43,J0730855,J0108,北京大学基础医学基地,管又飞,北京大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,44,J0730639,J0106,中国农业大学生物学基地,巩志忠,中国农业大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,45,J0730535,J0105,北京师范大学地理学基地,葛岳静,北京师范大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,46,J0730317,J0103,山西大学物理学基地,郜江瑞,山西大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,47,J0730531,J0105,南京大学地理学基地,高抒,南京大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,48,J0730422,J0104,南京大学化学基地,董林,南京大学,140,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,49,J0730527,J0105,北京大学地理学基地,邓辉,北京大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,50,J0730424,J0104,南开大学化学基地,程鹏,南开大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,51,J0730426,J0104,武汉大学化学基地,程功臻,武汉大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,52,J0730642,J0106,厦门大学生物学基地,陈小麟,厦门大学,130,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,53,J0730651,J0106,兰州大学生物学基地,陈强,兰州大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,54,J0730107,J0101,武汉大学数学基地,陈化,武汉大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,55,J0730645,J0106,四川大学生物学人才培养基地,陈放,四川大学,200,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,56,J0730105,J0101,中国科学技术大学数学基地,陈发来,中国科学技术大学,180,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,57,J0730104,J0101,华东师范大学数学基地,柴俊,华东师范大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,58,J0730857,J0108,沈阳药科大学基础药学基地,毕开顺,沈阳药科大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,59,J0730106,J0101,北京师范大学数学理科基地,保继光,北京师范大学,120,2008-01至2010-12
2007,国家基础科学人才培养基金,A01,60,J0730312,J0103,内蒙古大学数学物理学基地,班士良,内蒙古大学,120,2008-01至2010-12
