year,grant,sub,num,id,subject,title,author,school,money,duration
2008,重大项目,A01,1,30890042,H0223,代谢性核受体调节脂肪代谢的分子机制,祝之明,中国人民解放军第三军医大学,220,2009-01至2012-12
2008,重大项目,A01,2,40890052,D0507,中国千年气候变化的非平稳动态模型和预测研究,周秀骥,中国气象科学研究院,320,2009-01至2012-12
2008,重大项目,A01,3,40890050,D0507,中国地区树轮及千年气候变化研究,周秀骥,中国气象科学研究院,1000,2009-01至2012-12
2008,重大项目,A01,4,40890054,D0507,中国千年气候变化数值模拟与机理研究,周天军,中国科学院大气物理研究所,160,2009-01至2012-12
2008,重大项目,A01,5,60890203,F050604,提高高功率全固态激光亮度的基础问题研究,周寿桓,四川大学,285,2009-01至2012-12
2008,重大项目,A01,6,60890200,F050604,高功率全固态激光相关基础科学问题研究,周寿桓,四川大学,1000,2009-01至2012-12
2008,重大项目,A01,7,20890113,B060305,典型持久性有机污染物的环境过程与毒理效应,周炳升,中国科学院水生生物研究所,280,2009-01至2012-12
2008,重大项目,A01,8,50890184,E060102,热驱动制冷系统的热转换理论及先进循环研究,郑丹星,北京化工大学,144,2009-01至2012-12
2008,重大项目,A01,9,40890053,D0507,中国近千年来气候变化特征及规律研究,赵平,中国气象科学研究院,160,2009-01至2012-12
2008,重大项目,A01,10,20890123,B020103,有序多孔分子筛材料功能的设计和调控,赵东元,复旦大学,448,2009-01至2012-12
2008,重大项目,A01,11,20890120,B020103,重油催化转化过程导向的功能分子筛材料创制,赵东元,复旦大学,1000,2009-01至2012-12
2008,重大项目,A01,12,50890173,E0108,多尺度结构金属材料强韧化机制与断裂规律,张哲峰,中国科学院金属研究所,410,2009-01至2012-12
2008,重大项目,A01,13,50890170,E0101,金属材料强韧化的多尺度结构设计与制备,张哲峰,中国科学院金属研究所,1000,2009-01至2012-12
2008,重大项目,A01,14,40890161,A0304,空间天气的太阳驱动源研究,张军,中国科学院国家天文台,168,2009-01至2012-12
2008,重大项目,A01,15,60890075,F010408,多维度微波成像的海洋遥感应用研究,张杰,国家海洋局第一海洋研究所,120,2009-01至2012-12
2008,重大项目,A01,16,30890132,C1507,根际生物互作影响土壤磷活化和利用的机制,张福锁,中国农业大学,400,2009-01至2012-12
2008,重大项目,A01,17,30890130,C1507,作物高效利用磷的根际过程及其调控机制,张福锁,中国农业大学,1000,2009-01至2012-12
2008,重大项目,A01,18,30890044,H0223,代谢性核受体在线粒体、内质网应激对细胞能量代谢的调控,张辰宇,南京大学,260,2009-01至2012-12
2008,重大项目,A01,19,40890164,D041002,极区能量沉积过程及其对120E子午面电离层影响的研究,张北辰,中国极地研究中心,144,2009-01至2012-12
