year,grant,sub,num,id,subject,title,author,school,money,dueration
2017,应急管理项目,A01,1,51741103,E011304,超高强韧小孔径泡沫铝的熔体连续发泡制备基础研究,左孝青,昆明理工大学,15.0,2018-01至2018-12
2017,应急管理项目,A01,2,31741056,C0902,秀丽线虫树突受体蛋白DMA-1促进树突分支形成的分子机制研究,邹炜,浙江大学,15.0,2018-01至2018-12
2017,应急管理项目,A01,3,11747059,A05,费米子拓扑超流体中Majorana孤子的存在性以及其运动机制普适性的研究,邹鹏,青岛大学,5.0,2018-01至2018-12
2017,应急管理项目,A01,4,81741002,H0419,LncRNA MEG3/miR-210调控notch1介导的滋养细胞EMT参与子痫前期发病机制的研究,邹丽,华中科技大学,20.0,2018-01至2018-12
2017,应急管理项目,A01,5,51742505,E050202,第九届国际流体传动与控制会议,邹俊,浙江大学,5.0,2017-03至2017-12
2017,应急管理项目,A01,6,31741003,C010301,里氏木霉甲基转移酶参与调控纤维素酶合成的分子机制,邹根,中国科学院上海生命科学研究院,15.0,2018-01至2018-12
2017,应急管理项目,A01,7,81741131,H2101,低氧适应中Bcl-2相关转录因子1调控HIF-1α转录机制的研究,邹飞,南方医科大学,20.0,2018-01至2018-12
2017,应急管理项目,A01,8,31741018,C030301,龙须菜海藻养殖碳汇功能关键过程与调控机制的研究,邹定辉,华南理工大学,15.0,2018-01至2018-12
2017,应急管理项目,A01,9,61751209,F02,环境/场景适应的跨媒体综合推理,庄越挺,浙江大学,220.0,2018-01至2020-12
2017,应急管理项目,A01,10,31750001,C02,中国孢子植物志的编研,庄文颖,中国科学院微生物研究所,1500.0,2018-01至2022-12
2017,应急管理项目,A01,11,11747125,A05,基于节点安全分级的互联网病毒传播建模及最优控制研究,祝清意,重庆邮电大学,5.0,2018-01至2018-12
2017,应急管理项目,A01,12,11747026,A05,超出最小超对称标准模型的现象学研究,祝斌,烟台大学,5.0,2018-01至2018-12
2017,应急管理项目,A01,13,61751216,F020604,基于深度学习的藏文序列标注方法研究,珠杰,西藏大学,10.0,2018-01至2018-12
2017,应急管理项目,A01,14,11742003,A020102,第一届全国物理力学青年学者学术研讨会,朱云飞,北京卫星环境工程研究所,8.0,2017-10至2017-11
2017,应急管理项目,A01,15,11747148,A05,非均匀光学传输系统中新型孤子脉冲的特性及调控研究,朱雨,周口师范学院,5.0,2018-01至2018-12
2017,应急管理项目,A01,16,31741058,C0911,丘脑室旁核环路在阿片觅药行为中的作用,朱英杰,中国科学院深圳先进技术研究院,15.0,2018-01至2018-12
2017,应急管理项目,A01,17,61751110,F020807,时序网络中基于传播扩散机制的动态免疫策略研究,朱义鑫,新疆财经大学,10.0,2018-01至2018-12
2017,应急管理项目,A01,18,11743002,A030304,为FAST射电环境定制的机器学习脉冲星自动识别系统,朱炜玮,中国科学院国家天文台,18.0,2018-01至2018-12
2017,应急管理项目,A01,19,81741150,H3005,海洋抗结直肠癌活性化合物的多样性与机制研究,朱伟明,中国海洋大学,20.0,2018-01至2018-12
2017,应急管理项目,A01,20,81741101,H0422,孕期昼夜节律紊乱与出生端粒长度关系的研究,朱伟,广州市疾病预防控制中心,20.0,2018-01至2018-12
2017,应急管理项目,A01,21,71741028,G04,基于动态风险评估的雄安新区安全韧性社区构建路径研究,朱伟,北京城市系统工程研究中心,14.0,2017-11至2018-10
2017,应急管理项目,A01,22,21750005,B07,基于镜像核酸编码的分子生物学系统编辑与再造,朱听,清华大学,340.0,2018-01至2020-12
2017,应急管理项目,A01,23,51742802,E080704,国际轨道交通学术研讨会,朱胜阳,西南交通大学,10.0,2017-06至2017-12
2017,应急管理项目,A01,24,71740020,G0119,面向公交车辆实时优化控制的公交站点运行机理研究,朱宁,天津大学,14.0,2018-01至2018-12
2017,应急管理项目,A01,25,51742202,E020402,在华举办第九届中日铁电材料及其应用会议,朱建国,四川大学,8.0,2017-09至2018-03
2017,应急管理项目,A01,26,11747086,A05,Romatschke-Strickland分布下胶子磁质量的研究,朱佳庆,云南大学,5.0,2018-01至2018-12
2017,应急管理项目,A01,27,51741206,E0214,太阳宽光谱吸收贵金属@硫化物/C光热转换材料的构筑及其构效关系研究,朱海涛,青岛科技大学,15.0,2018-01至2018-12
