year,grant,sub,num,id,subject,title,author,school,money,dueration
2009,专项基金项目,A01,1,10947131,A05,烷烃硫醇类分子器件非弹性电子隧穿谱理论研究,邹斌,中央民族大学,3.0,2010-01至2010-12
2009,专项基金项目,A01,2,50954004,E0419,基于钢渣风淬过程的易磨性及稳定性改性的基础研究,宗燕兵,北京科技大学,8.0,2010-01至2010-12
2009,专项基金项目,A01,3,70941007,G0301,国际金融危机影响中国经济增长的路径、机制及对策——基于国际比较的视角,宗良,中国银行股份有限公司国际金融研究所,8.0,2009-04至2009-11
2009,专项基金项目,A01,4,10926063,A011101,最优裂区因析试验设计的构造及分析,訾雪旻,天津职业技术师范大学,2.9,2010-01至2010-12
2009,专项基金项目,A01,5,60940039,F01,民航联合研究基金回顾与学科发展战略研究,祝世兴,中国民航大学,6.0,2010-01至2010-12
2009,专项基金项目,A01,6,50947054,E0707,基于机电多场耦合的电机电磁振动及噪声分析技术,祝长生,浙江大学,8.0,2010-01至2010-12
2009,专项基金项目,A01,7,30950001,C120109,斑马鱼细胞核移植发育再程序化研究,朱作言,北京大学,80.0,2009-09至2011-12
2009,专项基金项目,A01,8,10943004,A030103,暗能量观测研究讲习班,朱宗宏,北京师范大学,15.0,2009-01至2009-12
2009,专项基金项目,A01,9,30940050,C140105,冀东野生大豆抗花叶病毒病相关基因的差异表达分析,朱英波,河北科技师范学院,10.0,2010-01至2010-12
2009,专项基金项目,A01,10,30940005,C020407,非生物胁迫反应中AtbZIP1转录因子调控作用机理研究,朱延明,东北农业大学,10.0,2010-01至2010-12
2009,专项基金项目,A01,11,40949905,D06,东海航次科学考察实验研究,朱萱,中国科学院海洋研究所,190.0,2010-01至2011-12
2009,专项基金项目,A01,12,40949904,D06,西太平洋航次科学考察实验研究,朱萱,中国科学院海洋研究所,200.0,2010-01至2011-12
2009,专项基金项目,A01,13,J0924010,J0202,国家自然科学基金科学仪器基础研究专项的资助规划研究,朱星,北京大学,10.0,2009-05至2009-09
