year,grant,sub,num,id,subject,title,author,school,money,duration
2017,海外及港澳学者合作研究基金,A01,1,51728503,E0503,单向旋转磁电式轨道振动能量回收关键技术与试验研究,左磊,同济大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,2,31728015,C0706,干扰素通过Trim21介导的氧化应激促进肿瘤细胞损伤,纵微星,天津市第三中心医院,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,3,81728019,H3001,钙库释放诱发的钙离子通道阻滞剂类免疫调节剂的研究,周育斌,山东大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,4,31728006,C0802,WASH调控固有淋巴样细胞发育分化及免疫应答机制研究,周亮,中国科学院生物物理研究所,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,5,61728108,F010401,基于SDN与SDR的异构车联网优化策略关键技术研究,赵炼,西南交通大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,6,61728502,F050503,频谱域多通道量子状态的生成与应用研究,张赟,山西大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,7,81728022,H2810,强心苷联合化疗药的“以毒攻毒”抗癌新机制研究,张有为,暨南大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,8,31728009,C2105,自闭症儿童言语和语音加工缺陷的神经机制及其可塑性研究,张扬,华南师范大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,9,61728203,F020202,安卓应用敏感信息泄露检测技术,张翔宇,南京大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,10,51729801,E080401,高性能二维多孔金属有机骨架吸附剂制备与砷氟去除机理研究,张西旺,中国科学院生态环境研究中心,180,2018-01至2021-12
2017,海外及港澳学者合作研究基金,A01,11,41729002,D0609,海绵细胞内共生微生物组及其天然产物生物合成资源发掘,张卫,上海交通大学,180,2018-01至2021-12
2017,海外及港澳学者合作研究基金,A01,12,61728503,F050105,基于非传统相位展开的高速三维绝对几何测量技术研究,张松,浙江大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,13,61729101,F010505,用户体验保障的移动视频业务协同计算通信理论与关键技术,张黔,华中科技大学,180,2018-01至2021-12
2017,海外及港澳学者合作研究基金,A01,14,21728701,B060102,基于ES-HRAMS技术的大气细粒子污染发生、演变、转运规律及毒性研究,张琦,山东大学,18,2018-01至2019-12
2017,海外及港澳学者合作研究基金,A01,15,81728015,H1609,肿瘤的多重凋亡调控方式及药物治疗耐受的相关研究,张林,中国医学科学院肿瘤医院,18,2018-01至2019-12
