year,grant,sub,num,id,subject,title,author,school,money,dueration
2005,面上项目,A01,1,30571786,H0903,神经病理性疼痛发生机制研究,左云霞,四川大学,28.0,2006-01至2008-12
2005,面上项目,A01,2,30570334,C030601,玉米/花生间作改善花生根瘤铁营养和促进共生固氮的分子机制,左元梅,中国农业大学,28.0,2006-01至2008-12
2005,面上项目,A01,3,50571006,E011101,热循环作用下铝合金阳极氧化膜的耐蚀行为与机理研究,左禹,北京化工大学,29.0,2006-01至2008-12
2005,面上项目,A01,4,10575119,A050301,对称能高密度行为与重离子碰撞中同位旋效应的理论研究,左维,中国科学院近代物理研究所,26.0,2006-01至2008-12
2005,面上项目,A01,5,50575163,E050301,高速行驶的汽车轮胎周向多边形磨损机理研究及预测,左曙光,同济大学,8.0,2006-01至2006-12
2005,面上项目,A01,6,50579072,E0902,冬小麦根系吸水、吸氮功能与根系分布互反馈机制的研究,左强,中国农业大学,29.0,2006-01至2008-12
2005,面上项目,A01,7,10572053,A020503,DNA多场耦合作用动力学及在生物分离芯片中的应用,左春柽,吉林大学,28.0,2006-01至2008-12
2005,面上项目,A01,8,30570535,H1804,重症胰腺炎继发感染的功能性成像早期诊断及比较影像学研究,左长京,中国人民解放军第二军医大学,28.0,2006-01至2008-12
2005,面上项目,A01,9,50571033,E010902,基于液液结构转变探索合金熔体结构对凝固组织生长行为作用,祖方遒,合肥工业大学,28.0,2006-01至2008-12
2005,面上项目,A01,10,30571749,H1005,慢性乙型重型肝炎临床免疫学发病机制的研究,邹正升,中国人民解放军第三０二医院,27.0,2006-01至2008-12
2005,面上项目,A01,11,10572094,A020402,限制水域大幅度操纵运动船舶流场数值模拟研究,邹早建,上海交通大学,32.0,2006-01至2008-12
2005,面上项目,A01,12,40572083,D0207,天然气氢同位素交换的实验与模型研究,邹艳荣,中国科学院广州地球化学研究所,36.0,2006-01至2008-12
2005,面上项目,A01,13,30571892,H0604,支架材料表面自组装透明质酸/胶原/共聚物复合膜及其在骨组织工程中的作用,邹学农,中山大学,27.0,2006-01至2008-12
2005,面上项目,A01,14,60573168,F020513,细胞信号转导的数学建模和演化优化,邹秀芬,武汉大学,24.0,2006-01至2008-12
2005,面上项目,A01,15,70573032,G0306,基于行为金融理论的商业银行信贷范式及其市场效应研究,邹新月,湖南科技大学,17.0,2006-01至2008-12
2005,面上项目,A01,16,20575082,B030804,蛋白质折叠问题的研究及其医学应用,邹小勇,中山大学,25.0,2006-01至2008-12
