year,grant,sub,num,id,subject,title,author,school,money,duration
2006,重点项目,A01,1,30630032,H0215,血管内皮炎症反应和脂质转运异常在动脉粥样硬化发病中的作用,朱毅,北京大学,150,2007-01至2010-12
2006,重点项目,A01,2,70633003,G0404,促进我国自主创新的知识产权管理研究,朱雪忠,华中科技大学,90,2007-01至2010-12
2006,重点项目,A01,3,60637020,F040108,超短脉冲激光烧蚀推进新技术的基础研究,朱晓农,南开大学,180,2007-01至2010-12
2006,重点项目,A01,4,50631020,E0105,新型金属储氢材料及其储氢机理,朱敏,华南理工大学,200,2007-01至2010-12
2006,重点项目,A01,5,20635020,B04,仿生纳米界面的构建及生物医用传感研究,朱俊杰,南京大学,180,2007-01至2010-12
2006,重点项目,A01,6,20637030,B0601,土壤中持久性有机有毒污染物的迁移转化规律及对地下水的影响,朱东强,南京大学,200,2007-01至2010-12
2006,重点项目,A01,7,70639001,G04,科技奥运管理机制、影响评估与信息平台研究,朱东华,北京理工大学,90,2006-07至2010-06
2006,重点项目,A01,8,50635040,E0512,微细电加工及其微小装备的基础研究,朱荻,南京航空航天大学,180,2007-01至2010-12
2006,重点项目,A01,9,60635030,F0305,机器学习中的若干重要问题研究,周志华,南京大学,190,2007-01至2010-12
2006,重点项目,A01,10,50632020,E0203,自韧a-sialon陶瓷材料的微结构控制及其高温性能的相关基础研究,周玉,哈尔滨工业大学,167,2007-01至2010-12
2006,重点项目,A01,11,30630027,C0913,弱视认知损害机制研究,周逸峰,中国科学技术大学,150,2007-01至2010-12
2006,重点项目,A01,12,10633020,A0302,星族合成及其在星系形成演化研究中的应用,周旭,中国科学院国家天文台,200,2007-01至2010-12
2006,重点项目,A01,13,60633050,F02,高效能并行计算机体系结构研究,周兴铭,中国人民解放军国防科技大学,180,2007-01至2010-12
2006,重点项目,A01,14,20634010,B010401,功能性甲壳型聚合物研究,周其凤,北京大学,170,2007-01至2010-12
2006,重点项目,A01,15,30630018,C05,端粒酶亚基Est1p、Est3p及端粒结合蛋白复合体Cdc13p/Stn1p/Ten1p、Ku70/80在端粒DNA复制中的作用,周金秋,中国科学院上海生命科学研究院,140,2007-01至2010-12
2006,重点项目,A01,16,50636010,E060605,火焰多波段热辐射图像分析处理及热物理量场重建燃烧诊断,周怀春,华中科技大学,180,2007-01至2010-12
2006,重点项目,A01,17,10632030,A020317,分析结构力学与相关问题的研究,钟万勰,大连理工大学,160,2007-01至2010-12
2006,重点项目,A01,18,50633030,E030701,高分子电解质材料在工程应用中的基础问题研究,郑强,浙江大学,140,2007-01至2010-12
2006,重点项目,A01,19,60635050,F030403,高效可伸缩视频编解码的基础理论和方法研究,郑南宁,西安交通大学,180,2007-01至2010-12
2006,重点项目,A01,20,30630060,H1006,混合嵌合体小鼠巨噬细胞特异免疫耐受及其机制基础研究,赵勇,中国科学院动物研究所,140,2007-01至2010-12
2006,重点项目,A01,21,30630066,H1408,颌面组织器官缺损个性化快速仿真修复的研究,赵铱民,中国人民解放军第四军医大学,120,2007-01至2010-12
2006,重点项目,A01,22,70632003,G020703,中国本土品牌成长与创新研究,赵平,清华大学,90,2007-01至2010-12
2006,重点项目,A01,23,40631006,D0601,北极环极边界流的结构及其对气候变化贡献的研究,赵进平,中国海洋大学,175,2007-01至2010-12
2006,重点项目,A01,24,30630006,C020401,蓝藻细胞分化信号转导和分子调控机理研究,赵进东,北京大学,170,2007-01至2010-12
2006,重点项目,A01,25,40637035,D0503,气溶胶辐射特性观测精度的定量评估和新的观测方法研究,赵凤生,国家卫星气象中心,130,2007-01至2010-12
2006,重点项目,A01,26,10631070,A0112,生物信息学与最优化方法,章祥荪,中国科学院数学与系统科学研究院,125,2007-01至2010-12
2006,重点项目,A01,27,30630065,H1625,口腔鳞癌分子发病机制与免疫治疗实验研究,张志愿,上海交通大学,150,2007-01至2010-12
2006,重点项目,A01,28,30630014,C0404,两栖动物肽类毒素分子结构与功能多样性及环境适应机制,张云,中国科学院昆明动物研究所,145,2007-01至2010-12
2006,重点项目,A01,29,30630029,C0910,痛觉的新调制机理研究,张旭,中国科学院上海生命科学研究院,170,2007-01至2010-12
2006,重点项目,A01,30,50631010,E010301,块体金属玻璃形成过程中的微观结构演变与玻璃形成能力,张涛,北京航空航天大学,190,2007-01至2010-12
2006,重点项目,A01,31,40631002,D0712,利用树木年轮分析青藏高原与中国东部气候变化和自然灾害的时空联系,张齐兵,中国科学院植物研究所,145,2007-01至2010-12
2006,重点项目,A01,32,40635030,D010501,东北地区矿业城市人地系统脆弱性与可持续性研究,张平宇,中国科学院东北地理与农业生态研究所,140,2007-01至2010-12
2006,重点项目,A01,33,60632030,F010202,自主端到端重构无线网络的体系结构及其关键技术,张平,北京邮电大学,160,2007-01至2010-12
2006,重点项目,A01,34,30630007,C020401,光系统II复合物组装调控的分子机理,张立新,中国科学院植物研究所,150,2007-01至2010-12
2006,重点项目,A01,35,30630003,C01,微生物侵染线虫的分子机理,张克勤,云南大学,145,2007-01至2010-12
2006,重点项目,A01,36,10631010,A0102,群与代数的表示理论,张继平,北京大学,135,2007-01至2010-12
2006,重点项目,A01,37,20631040,B0304,多元复合氧化物基功能材料均匀制备的化学基础,张洪杰,中国科学院长春应用化学研究所,180,2007-01至2010-12
2006,重点项目,A01,38,30630047,C130402,青藏高原一年生野生大麦特异基因的鉴定、发掘与利用研究,张国平,浙江大学,145,2007-01至2010-12
2006,重点项目,A01,39,50632070,E0203,超高温陶瓷相图、材料制备与微结构控制的研究,张国军,中国科学院上海硅酸盐研究所,160,2007-01至2010-12
2006,重点项目,A01,40,10634080,A040401,微纳尺度下全光逻辑功能研究,张道中,中国科学院物理研究所,200,2007-01至2010-12
2006,重点项目,A01,41,20636030,B0803,环境友好生产己内酰胺关键过程的强化与集成,张宝泉,天津大学,190,2007-01至2010-12
2006,重点项目,A01,42,50635050,E0508,铋系高温超导带材节能高效形成加工基础研究,曾攀,清华大学,160,2007-01至2010-12
2006,重点项目,A01,43,30630068,H1608,鼻咽癌早期诊断的基础研究,曾木圣,中山大学,140,2007-01至2010-12
2006,重点项目,A01,44,30630072,H3002,新骨架和新结构活性天然产物的发现与研究,岳建民,中国科学院上海药物研究所,153,2007-01至2010-12
2006,重点项目,A01,45,20634030,B050201,高选择性吸附分离生物活性物质的功能高分子的设计及吸附作用机制的研究,袁直,南开大学,150,2007-01至2010-12
2006,重点项目,A01,46,50635060,E050601,资源节约型高速驱动系统创新设计理论、方法和技术研究,虞烈,西安交通大学,150,2007-01至2010-12
2006,重点项目,A01,47,20636060,B081005,质子交换膜燃料电池环境适应性的研究,衣宝廉,中国科学院大连化学物理研究所,190,2007-01至2010-12
2006,重点项目,A01,48,20633050,B0301,生物分子水溶液体系中非共价相互作用的理论研究－探讨其分子识别机理及质子和能量传递过程,杨忠志,辽宁师范大学,140,2007-01至2010-12
2006,重点项目,A01,49,30630046,C1507,植物镉超积累作用的生理生化机制,杨肖娥,浙江大学,120,2007-01至2010-12
2006,重点项目,A01,50,30630035,H0801,EDAG基因调控造血细胞增殖分化的作用及分子机制研究,杨晓明,中国人民解放军军事科学院军事医学研究院,160,2007-01至2010-12
2006,重点项目,A01,51,70631002,G0102,城市交通网络优化与管理,杨晓光,同济大学,80,2007-01至2010-12
2006,重点项目,A01,52,70631003,G0103,群决策理论与方法研究,杨善林,合肥工业大学,85,2007-01至2010-12
2006,重点项目,A01,53,50631030,E0105,高强度多功能钛合金的关键科学问题,杨锐,中国科学院金属研究所,180,2007-01至2010-12
2006,重点项目,A01,54,30630064,H1203,从调节性T细胞探讨葡萄膜炎的发病机制、预防和治疗,杨培增,重庆医科大学,145,2007-01至2010-12
2006,重点项目,A01,55,60632050,F010401,面向高维信息的鉴别分析理论与关键技术,杨静宇,南京理工大学,200,2007-01至2010-12
2006,重点项目,A01,56,50639040,E0902,灌溉排水条件下农田氮磷转化、运移规律与控制措施,杨金忠,武汉大学,180,2007-01至2010-12
2006,重点项目,A01,57,60632020,F010304,无源毫米波实时成像理论与关键技术,杨建宇,电子科技大学,200,2007-01至2010-12
2006,重点项目,A01,58,50633010,E0309,功能性超支化聚合物材料的可控制备,颜德岳,上海交通大学,195,2007-01至2010-12
2006,重点项目,A01,59,60636010,F040601,适用于65nm技术代以后的CMOS器件栅工程和沟道工程关键技术研究,许军,清华大学,200,2007-01至2010-12
2006,重点项目,A01,60,20636050,B0804,基于电膜的绿色与环境化工过程的关键科学技术问题研究,徐铜文,中国科学技术大学,180,2007-01至2010-12
2006,重点项目,A01,61,30630020,C050403,囊泡转运及其与细胞膜融合分子机理研究,徐涛,中国科学院生物物理研究所,165,2007-01至2010-12
2006,重点项目,A01,62,20636020,B08,先进功能材料制备与应用的化学工程基础,徐南平,南京工业大学,190,2007-01至2010-12
2006,重点项目,A01,63,60638010,F0509,新型纳米微结构光电子材料及微腔光子器件特性研究,徐雷,复旦大学,180,2007-01至2010-12
2006,重点项目,A01,64,10635080,A050301,兰州强子物理谱仪(HPLUS)模拟分析系统的建立,徐瑚珊,中国科学院近代物理研究所,170,2007-01至2010-12
2006,重点项目,A01,65,60632040,F010204,适配网络化视频处理基础理论与实验平台,熊红凯,上海交通大学,200,2007-01至2010-12
2006,重点项目,A01,66,30630063,H1201,真菌性角膜炎的主要发病机制及其防治的基础研究,谢立信,山东省医学科学院,145,2007-01至2010-12
2006,重点项目,A01,67,50634010,E0416,材料智能化近终成形加工技术的若干基础问题,谢建新,北京科技大学,180,2007-01至2010-12
2006,重点项目,A01,68,30630044,C0601,茉莉素调控植物雄性不育的分子机理研究,谢道新,清华大学,145,2007-01至2010-12
2006,重点项目,A01,69,20633040,B0204,高比能量电化学电容器的研究,夏永姚,复旦大学,180,2007-01至2010-12
2006,重点项目,A01,70,30630062,H0919,精神分裂症与孤独症的家系收集、易感基因定位与克隆,夏昆,中南大学,160,2007-01至2010-12
2006,重点项目,A01,71,10635090,A0505,强流加速器中空间电荷效应及稳定性的理论与实验研究,夏佳文,中国科学院近代物理研究所,160,2007-01至2010-12
2006,重点项目,A01,72,20632010,B010301,基于金属促进的化学键活化的有机合成方法学研究,席振峰,北京大学,190,2007-01至2010-12
2006,重点项目,A01,73,30630070,H3105,植物内生真菌抗肿瘤活性化合物通过孤生受体TR3介导的作用机理研究,吴乔,厦门大学,145,2007-01至2010-12
2006,重点项目,A01,74,20635001,B04,兴奋剂rhEPO和rhGH检测方法的研究,吴侔天,国家体育总局运动医学研究所,180,2006-01至2007-12
2006,重点项目,A01,75,30630012,C040301,前体精原干细胞、精原干细胞发育及调节机制,吴际,上海交通大学,145,2007-01至2010-12
2006,重点项目,A01,76,40634019,D0204,华北克拉通显生宙期间岩石圈地幔的时代,吴福元,中国科学院地质与地球物理研究所,140,2007-01至2010-12
2006,重点项目,A01,77,40632011,D0709,锑的环境生物地球化学循环与效应,吴丰昌,中国科学院地球化学研究所,150,2007-01至2010-12
2006,重点项目,A01,78,10631040,A011405,分形几何中的若干前沿问题,文志英,清华大学,125,2007-01至2010-12
2006,重点项目,A01,79,10635060,A0505,同步辐射时间分辨技术及其应用研究,韦世强,中国科学技术大学,220,2007-01至2010-12
2006,重点项目,A01,80,10635010,A050601,低气压多频等离子体与材料表面相互作用,王友年,大连理工大学,220,2007-01至2010-12
2006,重点项目,A01,81,40635028,D010502,城市景观格局演变及其生态环境效应研究——以深圳市为例,王仰麟,北京大学,180,2007-01至2010-12
2006,重点项目,A01,82,20634040,B0104,二氧化碳共聚物的基本问题研究,王献红,中国科学院长春应用化学研究所,150,2007-01至2010-12
2006,重点项目,A01,83,30630067,H1608,常见恶性肿瘤早期诊断复合分子标志物的研究,王明荣,中国医学科学院,145,2007-01至2010-12
2006,重点项目,A01,84,20633020,B020105,利用模拟酶进行太阳能制氢的基础研究,王梅,大连理工大学,180,2007-01至2010-12
2006,重点项目,A01,85,40634021,D0211,鄂尔多斯东缘-太行山地区地壳上地幔结构与新生代地球动力学,王良书,南京大学,150,2007-01至2010-12
2006,重点项目,A01,86,50633040,E0309,白光高分子材料体系及其在白光PLED器件中的应用,王利祥,中国科学院长春应用化学研究所,132,2007-01至2010-12
2006,重点项目,A01,87,20633070,B030302,化学反应的非绝热过程中的超快动力学及其理论研究,王利,中国科学院大连化学物理研究所,150,2007-01至2010-12
2006,重点项目,A01,88,60636020,F0403,垂直腔面发射大功率激光器的研究,王立军,中国科学院长春光学精密机械与物理研究所,200,2007-01至2010-12
2006,重点项目,A01,89,20637010,B06,稀土元素的生物化学反应和有关细胞化学过程的干预,王夔,北京大学,200,2007-01至2010-12
2006,重点项目,A01,90,30630017,C05,Kv4钾通道与辅助蛋白KChIP相互作用的结构与功能研究,王克威,北京大学,155,2007-01至2010-12
2006,重点项目,A01,91,20635010,B040101,复杂基体样品系统生命物质的分离富集与鉴定方法研究,王建华,东北大学,180,2007-01至2010-12
2006,重点项目,A01,92,40631005,D0507,极区大气涛动的年际变化对热带大气环流的影响,王会军,中国科学院大气物理研究所,125,2007-01至2010-12
2006,重点项目,A01,93,30630076,H2816,中药复杂药效物质的确证及整体药代动力学研究新思路与方法,王广基,中国药科大学,135,2007-01至2010-12
2006,重点项目,A01,94,40633016,D0506,我国东北强降水天气系统的动力过程和预测方法的研究,王东海,中国气象科学研究院,150,2007-01至2010-12
2006,重点项目,A01,95,10634070,A0402,关联电子系统与输运性质计算方法的发展及应用,王鼎盛,中国科学院物理研究所,160,2007-01至2010-12
2006,重点项目,A01,96,10632020,A020306,声带隙材料和结构的波动力学特性分析及设计,汪越胜,北京交通大学,200,2007-01至2010-12
2006,重点项目,A01,97,40631003,D0711,56万年来神农架洞穴季风气候记录及其全球意义,汪永进,南京师范大学,165,2007-01至2010-12
2006,重点项目,A01,98,40636032,D041002,多重尺度电离层变化特性研究与相互关联分析,万卫星,中国科学院地质与地球物理研究所,170,2007-01至2010-12
2006,重点项目,A01,99,30630024,H1805,药物载体微粒(泡)、低强度聚焦超声(LIFU)精细与适形控制释放和实时监控成像,万明习,西安交通大学,135,2007-01至2010-12
2006,重点项目,A01,100,30630059,C080104,天然免疫受体介导的固有免疫耐受机制及其免疫病理学意义,田志刚,中国科学技术大学,150,2007-01至2010-12
2006,重点项目,A01,101,30630043,H1603,PB转座子介导的小鼠肿瘤发生和转移相关基因的遗传筛选,陶无凡,复旦大学,110,2007-01至2010-12
2006,重点项目,A01,102,50636050,E0603,传热与流动问题多尺度、跨尺度数值模拟及实验研究,陶文铨,西安交通大学,190,2007-01至2010-12
2006,重点项目,A01,103,70633002,G0308,中国城市化过程中的农地制度改革与相关社会保障问题研究,陶然,中国科学院地理科学与资源研究所,90,2007-01至2010-12
2006,重点项目,A01,104,20637020,B060102,大气中细颗粒和超细颗粒的环境行为、界面过程及健康效应,唐孝炎,北京大学,180,2007-01至2010-12
2006,重点项目,A01,105,30630054,C1609,菌根真菌对黄土高原植被恢复和生态系统重建的作用机制,唐明,西北农林科技大学,156,2007-01至2010-12
2006,重点项目,A01,106,40638040,D0704,采动煤岩地质环境劣化诱发矿山动力灾害机理研究,唐春安,大连理工大学,150,2007-01至2010-12
2006,重点项目,A01,107,20636010,B080702,天然生物活性物质分离新方法和基础研究,谭天伟,北京化工大学,180,2007-01至2010-12
2006,重点项目,A01,108,60635010,F0306,水下移动传感器网络的关键技术研究,谭民,中国科学院自动化研究所,180,2007-01至2010-12
2006,重点项目,A01,109,20636040,B0807,蛋白质分离过程的分子工程理论与方法,孙彦,天津大学,190,2007-01至2010-12
2006,重点项目,A01,110,40631008,D0609,黄东海浮游动物优势种种群动态变化机制,孙松,中国科学院海洋研究所,165,2007-01至2010-12
2006,重点项目,A01,111,60633040,F020302,超并行计算机体系结构研究,孙凝晖,中国科学院计算技术研究所,180,2007-01至2010-12
