year,grant,sub,num,id,subject,title,author,school,money,duration
2013,海外及港澳学者合作研究基金,A01,1,81328014,H1906,功能蛋白质组芯片研究弓形虫分泌蛋白激酶与宿主的相互作用及机制,朱衡,中山大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,2,31329001,C0501,伪狂犬病毒跨突触传输机制的研究,周正洪,中国科学技术大学,200,2014-01至2017-12
2013,海外及港澳学者合作研究基金,A01,3,61328203,F020206,支持大数据的可持续云计算,周笑波,同济大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,4,81328001,H0110,利用多肽纳米粒-siRNA研究有效治疗纤维化疾病的分子靶标,周晓冬,复旦大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,5,11328501,A050105,大脑多模态影像数据非线性动态融合分析和建模及其在大脑退行性疾病中的应用研究,周昌松,北京师范大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,6,81328015,H0609,空泡ATP酶e1亚单位在破骨细胞酸分泌和骨吸收中的分子机制研究,郑铭豪,上海交通大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,7,61328101,F010101,多源多宿无线多中继网络的“分集-复用”分析与网络纠错码的设计,郑立中,上海交通大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,8,31328011,C0901,温度敏感TRP离子通道调控温度感觉的分子机制,郑劼,大连医科大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,9,81329002,H0912,中脑多巴胺神经元前体细胞的转分化及其治疗帕金森疾病的研究,郑加麟,上海交通大学,200,2014-01至2017-12
2013,海外及港澳学者合作研究基金,A01,10,31328009,C1007,基于上转换发光-核酸适配体复合探针的肿瘤标志物原位分析与超敏检测新方法研究,张勇,合肥工业大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,11,41328007,D0508,短期预报误差对观测的伴随敏感性在长江中游梅雨锋暴雨预报和观测系统设计中的应用研究,张昕,中国气象局武汉暴雨研究所,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,12,51328803,E080401,高性能多维介孔金属有机骨架吸附剂制备与砷氟去除机理研究,张西旺,中国科学院生态环境研究中心,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,13,61328503,F050603,THz波段超材料和超级透镜的研究,张霜,天津大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,14,21328301,B020106,新一代光电催化传感器的光催化材料设计、制备与催化特性研究,张山青,华南理工大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,15,11328301,A0303,恒星形成物理过程的高分辨研究,张其洲,中国科学院紫金山天文台,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,16,11328401,A0402,功能材料的电子激发态性质：理论方法发展与实际应用,张培鸿,北京计算科学研究中心,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,17,41328009,D0608,利用分子生态学方法研究环境污染物对海洋桡足类的毒理效应,张寰,中国海洋大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,18,21328503,B040402,稀土纳米与分子级荧光传感器在造血干细胞移植机制中的应用,张成城,华南师范大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,19,81328018,H1604,肿瘤抗原NY-ESO-1与树突状细胞表面受体CRT，TLR4的相互作用研究,曾钢,同济大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,20,51328902,E090301,农田土壤氮素反应溶质过程筛选和参数识别研究,叶明,武汉大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,21,61329302,F030507,高效能进化计算的关键技术研究,姚新,中国科学技术大学,200,2014-01至2017-12
2013,海外及港澳学者合作研究基金,A01,22,61328502,F050210,光力系统的基本量子性质及相干调控研究,杨兰,清华大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,23,61328205,F020502,基于图像的服饰分割与推荐,颜水成,中国科学院自动化研究所,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,24,21329501,B0404,自组装DNA纳米结构的设计、表征及其在智能载药系统中的应用,颜颢,中国科学院上海应用物理研究所,200,2014-01至2017-12
2013,海外及港澳学者合作研究基金,A01,25,11328101,A0108,缺乏紧性的非线性椭圆问题的多解及其性态研究,严树森,华中师范大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,26,71328101,G01,社会媒体中的顾客效率管理研究,薛梅,天津大学,20,2014-01至2015-12
2013,海外及港澳学者合作研究基金,A01,27,81328003,H0801,TET2在造血系统恶性肿瘤中的作用研究,许明江,中国医学科学院,20,2014-01至2015-12
