year,grant,sub,num,id,subject,title,author,school,money,dueration
2012,创新研究群体项目,A01,1,31221001,C05,染色质共价修饰在表观遗传调控中的机制研究（表观遗传学）,周金秋,中国科学院上海生命科学研究院,600,2013-01至2015-12
2012,创新研究群体项目,A01,2,41221062,D0301,大陆俯冲化学地球动力学,郑永飞,中国科学技术大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,3,51221462,E0411,煤炭资源高效洁净加工理论与应用研究,赵跃民,中国矿业大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,4,41221004,D0604,海洋有机生物地球化学,赵美训,中国海洋大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,5,11221064,A050501,重离子加速器物理和技术前沿课题研究,赵红卫,中国科学院近代物理研究所,600,2013-01至2015-12
2012,创新研究群体项目,A01,6,81221004,H1602,肿瘤生物学,张学敏,中国人民解放军军事科学院军事医学研究院,600,2013-01至2015-12
2012,创新研究群体项目,A01,7,61221001,F0102,数字媒体通信理论与关键技术,张文军,上海交通大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,8,11221091,A0103,微分几何,张伟平,南开大学,420,2013-01至2015-12
2012,创新研究群体项目,A01,9,41221064,D0507,东亚副热带季风变异机理,张人禾,中国气象科学研究院,600,2013-01至2015-12
2012,创新研究群体项目,A01,10,61221061,F010201,网络化协同空管系统的理论与方法,张军,北京航空航天大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,11,21221061,B010103,新型稀土功能材料的研究与应用,张洪杰,中国科学院长春应用化学研究所,600,2013-01至2015-12
2012,创新研究群体项目,A01,12,41221001,D0201,早古生代重大生物事件及其背景机制,詹仁斌,中国科学院南京地质古生物研究所,600,2013-01至2015-12
2012,创新研究群体项目,A01,13,61221002,F0102,B4G移动通信基础理论与关键技术研究,尤肖虎,东南大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,14,41221003,D0410,中、高层大气遥感探测与数值建模,易帆,武汉大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,15,61221491,F02,千万亿次高性能计算关键技术,杨学军,中国人民解放军国防科技大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,16,31221063,C0205,植物生殖发育生物学,杨维才,中国科学院遗传与发育生物学研究所,600,2013-01至2015-12
2012,创新研究群体项目,A01,17,51221002,E03,高性能烯烃基高分子材料的先进制备及功能化,杨万泰,北京化工大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,18,41221002,D0301,地球早期演化的微区同位素制约,杨进辉,中国科学院地质与地球物理研究所,600,2013-01至2015-12
2012,创新研究群体项目,A01,19,21221063,B05,光电功能超分子组装体系研究,杨柏,吉林大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,20,11221063,A030405,太阳爆发活动的关键科学问题研究,颜毅华,中国科学院国家天文台,600,2013-01至2015-12
2012,创新研究群体项目,A01,21,41221061,D021101,青藏高原大陆动力学及资源环境效应,许志琴,中国地质科学院地质研究所,600,2013-01至2015-12
2012,创新研究群体项目,A01,22,51221163,E010502,超常环境服役新型金属智能材料研究,徐惠彬,北京航空航天大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,23,41221063,D0601,海洋动力过程的演变机理及其在气候变化中的作用,吴立新,中国海洋大学,600,2013-01至2015-12
2012,创新研究群体项目,A01,24,11221504,A050306,高能核物理,王新年,华中师范大学,600,2013-01至2015-12
