year,grant,sub,num,id,subject,title,author,school,money,duration
2017,国际(地区)合作与交流项目,A01,1,81711530249,H0118,治疗肺气肿的组织工程学方法研究,左为,同济大学,10.0,2017-04至2019-03
2017,国际(地区)合作与交流项目,A01,2,31711530158,C06,用于恶性血液病治疗的含硒化合物的合成：基于临床前模型的基因组研究,祖连锁,清华大学,18.0,2017-01至2018-12
2017,国际(地区)合作与交流项目,A01,3,21781240008,B070601,参加9th HOPE Meeting会议,邹鹏,北京大学,0.7,2017-02至2017-09
2017,国际(地区)合作与交流项目,A01,4,51711540302,E030901,能源收集智能编织物核心技术开发,邹德春,北京大学,15.0,2017-07至2019-06
2017,国际(地区)合作与交流项目,A01,5,71781220613,G0413,中国-加拿大智慧城市双边研讨会,踪家峰,南开大学,2.5,2017-10至2017-12
2017,国际(地区)合作与交流项目,A01,6,41781330114,D01,中国特大城市快速城市化对健康的影响,朱永官,中国科学院城市环境研究所,15.0,2017-01至2017-12
2017,国际(地区)合作与交流项目,A01,7,21761142017,B06,有机-无机杂化半导体的可见光降解环境污染物的研究,朱永法,清华大学,200.0,2018-01至2020-12
2017,国际(地区)合作与交流项目,A01,8,51781260631,E0608,海峡两岸太阳能领域合作共识研讨会,朱恂,重庆大学,1.92,2017-10至2017-12
2017,国际(地区)合作与交流项目,A01,9,51781220659,E0603,中美（NSF）食品、能源、水合作计划指导委员会会议并学术研讨会,朱恂,重庆大学,2.0,2017-12至2017-12
2017,国际(地区)合作与交流项目,A01,10,61781230698,F050805,中爱跨学科研究研讨会,朱星,北京大学,2.2,2017-10至2017-12
2017,国际(地区)合作与交流项目,A01,11,81720108027,H1602,组蛋白去乙酰化酶Sirtuin与p53相互调控的分子网络及机制研究,朱卫国,深圳大学,230.0,2018-01至2022-12
2017,国际(地区)合作与交流项目,A01,12,51761135102,E0409,基于连续-非连续模型的超临界CO2压裂页岩增透机理研究,朱万成,东北大学,180.0,2018-01至2020-12
2017,国际(地区)合作与交流项目,A01,13,31711530153,C06,基于化学合成的D构型酶的镜像生物技术研发,朱听,清华大学,23.31,2017-01至2018-12
2017,国际(地区)合作与交流项目,A01,14,31711530125,C050201,节肢动物α-发夹肽的抗微生物活性和离子通道调节功能研究,朱顺义,中国科学院动物研究所,2.1,2017-01至2017-12
2017,国际(地区)合作与交流项目,A01,15,11761131015,A050605,材料表面微结构的激光诱导反应等离子体直写机理研究,朱日宏,南京理工大学,180.0,2018-01至2020-12
2017,国际(地区)合作与交流项目,A01,16,71781240095,G021101,参加2017年度性别峰会,朱庆华,上海交通大学,1.5,2017-03至2017-12
2017,国际(地区)合作与交流项目,A01,17,81720108004,H0204,Six基因家族调控心脏流出道发育及疾病发生的分子机制研究,朱平,广东省心血管病研究所,232.0,2018-01至2022-12
2017,国际(地区)合作与交流项目,A01,18,81781220361,H2605,2017年度中加精神健康与痴呆症合作研究项目联合评审会,朱鹏,安徽医科大学,2.8,2017-09至2017-12
2017,国际(地区)合作与交流项目,A01,19,81761138043,H0902,微小RNA调节网络在阿尔茨海默病神经环路功能障碍中的作用(MiRNetAD),朱铃强,华中科技大学,180.0,2018-01至2020-12
2017,国际(地区)合作与交流项目,A01,20,71781240098,G0308,参加2017年度性别峰会,朱晶,南京农业大学,1.5,2017-05至2017-12
2017,国际(地区)合作与交流项目,A01,21,61750110516,F030504,Learning Knowledge Graph Representation based on Deep Learning,朱佳,华南师范大学,15.0,2018-01至2018-12
2017,国际(地区)合作与交流项目,A01,22,51761145111,E0506,基于超弹性形状记忆合金和轻质点阵的冲击防护复合结构优化设计方法,朱继宏,西北工业大学,200.0,2018-01至2020-12
